@relation dataset_message_feat_train

@attribute comm numeric
@attribute adev numeric
@attribute ddev numeric
@attribute exp numeric
@attribute oexp numeric
@attribute modd numeric
@attribute mods numeric
@attribute nloc numeric
@attribute cyco numeric
@attribute addl numeric
@attribute reml numeric
@attribute label {defective,clean}

@data
1,1,1,140,24,1,142,1568,327,14,10,clean
2,1,2,990,409,2,94,7327,1815,95,109,defective
12,7,7,24,417,28,142,5893,1560,13,12,defective
5,3,10,3,7,6,174,2824,709,4,1,clean
9,5,15,15,2,13,181,8991,2431,102,25,defective
1,1,16,2,2,1,47,3958,1090,2,0,clean
12,7,23,57,409,14,94,8686,2338,25,22,defective
8,4,4,34,251,9,142,7012,1854,11,28,clean
2,2,6,181,41,2,174,3319,670,20,10,defective
2,1,7,23760,1191,2,181,3772,1031,483,112,defective
1,1,8,4,5,1,94,1620,343,4,1,clean
1,1,1,5,5,1,142,399,9,5,0,clean
1,1,1,147,28,1,142,4607,872,21,7,clean
1,1,1,147,28,1,142,4607,872,21,7,clean
1,1,1,494,80,2,142,1688,401,13,26,defective
10,3,3,24,62,13,142,1607,337,14,14,defective
1,1,4,112,44,2,174,4420,933,14,8,clean
1,1,5,1230,71,1,181,1153,209,41,30,clean
2,1,6,338,96,2,47,2435,639,32,15,defective
1,1,7,30,11,1,94,1148,208,6,5,clean
1,1,1,8,34,2,142,178,42,0,17,clean
1,1,1,26,26,1,142,346,84,0,26,clean
2,2,2,3,3,2,142,1637,481,0,4,clean
1,1,1,506,45,1,142,12,0,22,23,clean
1,1,2,19,20,1,181,1,0,1,19,clean
10,4,4,32,58,14,142,2229,563,21,16,clean
3,2,6,9,22,3,174,396,70,5,5,clean
5,2,8,7,132,5,181,1775,406,16,12,clean
3,3,11,14,46,4,94,1139,288,12,2,clean
3,3,3,75,53,3,142,4998,1295,30,18,defective
1,1,1,8,8,1,142,11,0,0,8,clean
2,2,3,9,9,2,174,11,0,4,4,clean
1,1,1,24,10,1,142,85,4,6,4,clean
2,1,1,594,52,2,142,11,0,14,11,defective
2,1,2,288,47,2,174,10,0,11,12,clean
1,1,1,594,49,1,142,11,0,27,22,defective
1,1,2,288,36,1,174,8,0,12,24,clean
2,1,3,1,6,2,181,8,0,2,1,clean
3,1,1,14,105,3,142,7,0,24,10,defective
4,1,2,432,105,5,174,7,0,11,9,clean
1,1,1,14,14,1,142,11,0,14,0,clean
3,1,1,5963,183,5,142,1165,238,17,19,defective
1,1,2,1,2,1,174,100,23,1,1,clean
1,1,1,558,71,1,142,4759,0,9,62,clean
1,1,2,14,9,1,174,5107,1324,2,7,defective
2,2,2,5899,58,3,142,510,97,73,102,clean
2,1,3,1225,227,2,181,442,111,54,59,clean
1,1,4,1,6,3,47,190,52,1,1,clean
1,1,1,8,8,1,142,372,86,8,0,clean
1,1,2,19,19,1,181,12,0,0,19,clean
1,1,1,4,4,1,142,2423,1,0,4,clean
2,2,2,1,2,2,142,15,2,1,1,clean
2,2,2,463,15,2,142,1149,210,39,46,defective
5,2,2,5,147,5,142,1238,266,18,11,defective
5,3,5,42,7,6,174,1802,378,7,4,defective
3,3,8,6,7,3,181,1602,335,3,2,clean
2,2,2,14,7,2,142,1549,323,13,1,defective
1,1,3,21450,295,1,174,1595,335,165,130,clean
1,1,1,49938,461,1,142,351,79,174,287,clean
1,1,1,9900,200,1,142,1219,403,110,90,clean
1,1,2,3,4,1,181,1213,401,3,1,defective
1,1,3,3,4,1,94,1215,403,1,3,clean
3,3,3,4,3,4,142,2588,317,3,2,defective
2,2,5,1852,26,2,174,2028,168,90,70,defective
1,1,6,1,2,1,181,3163,658,1,1,clean
1,1,7,39,39,1,47,3980,1048,39,0,clean
1,1,1,3,3,1,142,1529,318,3,0,clean
4,2,3,3,7,6,174,1198,256,4,2,defective
1,1,4,6,7,1,181,1597,333,1,6,clean
1,1,1,34,19,1,142,2423,1,2,17,clean
1,1,1,125,125,1,142,7441,1469,125,0,clean
1,1,1,425,42,1,142,5057,1299,17,25,clean
1,1,2,425,42,1,174,4796,1233,17,25,clean
1,1,1,96,40,2,142,3958,1019,12,8,clean
1,1,2,1596,85,1,181,3969,1047,28,57,clean
3,2,2,4,28,3,142,4381,912,4,6,defective
2,2,2,2,5,2,142,2424,1,1,2,clean
1,1,1,3,4,1,142,2423,1,1,3,clean
5,2,2,2717,374,5,142,5009,1297,39,47,defective
1,1,1,7,7,1,142,2221,593,7,0,clean
1,1,1,16,8,1,142,2350,612,4,4,clean
2,2,2,317,130,4,142,11422,3061,20,23,clean
3,3,3,14,12,3,142,2785,776,4,3,clean
4,2,2,2038,58,4,142,1153,210,30,28,defective
1,1,1,1517,78,1,142,6904,1442,41,37,defective
1,1,1,74,74,1,142,840,107,0,74,clean
1,1,1,74,74,1,142,840,107,0,74,clean
1,1,2,16640,288,1,174,8325,1906,208,80,defective
2,2,2,55,58,2,142,778,189,11,27,clean
4,1,3,3,68,4,174,2308,585,6,10,defective
1,1,4,36,13,1,181,1086,257,9,4,clean
1,1,5,1,2,1,94,117,0,1,1,defective
1,1,1,240,53,1,142,5043,1301,5,48,defective
1,1,1,70,17,1,142,6905,1443,10,7,clean
1,1,1,91,20,1,142,5060,1302,13,7,clean
1,1,2,840,58,1,94,5297,1382,30,28,defective
2,2,2,9,20,2,142,5060,1302,7,4,clean
1,1,1,49938,461,1,142,351,79,174,287,clean
1,1,1,49938,461,1,142,351,79,174,287,clean
1,1,1,210,31,1,142,151,55,10,21,clean
1,1,1,5,5,1,142,2423,1,5,0,clean
8,2,2,5,197,9,142,3172,712,4,18,defective
9,4,6,156,81,10,174,2018,435,27,20,defective
3,3,9,40,740,4,181,1694,197,86,100,clean
1,1,1,20640,556,1,142,6892,1432,516,40,defective
1,1,1,49938,461,1,142,351,79,174,287,clean
1,1,1,1,2,1,142,480,127,1,1,clean
1,1,1,5,6,1,142,4413,926,5,1,clean
2,2,3,6,6,2,94,4542,929,3,3,clean
1,1,1,36,13,1,142,5125,0,4,9,clean
2,2,3,109,219,2,181,5057,0,52,58,defective
1,1,1,9918,201,1,142,5911,1249,114,87,defective
5,2,3,67,197,7,174,4677,942,63,73,defective
16,4,7,20,32,25,181,3265,580,30,13,defective
1,1,8,30,11,1,47,6198,1339,6,5,defective
7,3,11,132,7,15,94,4120,909,44,36,defective
1,1,1,80,18,1,142,1535,319,8,10,clean
5,2,3,7,70,8,174,2698,522,14,15,defective
5,2,5,69,14,6,181,2499,483,70,24,defective
4,2,7,526,565,5,94,4052,857,64,62,defective
1,1,1,4,29,3,142,3008,623,4,5,clean
1,1,2,1,2,1,174,6572,1326,1,1,clean
3,2,2,12,4,3,142,4605,874,7,3,clean
2,1,1,6,22,3,142,1649,8,6,1,clean
7,3,4,52,147,7,174,2007,493,15,12,defective
2,2,2,33,22,2,142,6146,1546,6,8,defective
2,2,4,2140,887,2,174,3788,686,185,264,defective
3,3,7,54,58,3,94,5291,1383,19,9,defective
1,1,1,500,45,1,142,4416,927,25,20,clean
1,1,2,1584,81,1,174,4417,931,48,33,clean
5,5,5,62,125,7,142,3999,851,42,44,defective
6,2,7,11245,268,6,174,5966,1292,57,35,defective
4,4,11,41,30,4,181,8007,1807,28,8,defective
5,3,14,20,31,6,94,5125,1181,6,4,defective
1,1,1,10,11,1,142,7225,1785,10,1,clean
3,2,3,44,409,3,94,6224,1563,64,73,defective
6,5,5,1092,10,6,142,5300,1121,86,84,defective
2,2,7,3962,295,3,174,4891,1052,165,72,defective
14,6,13,33,63,16,181,5192,1128,76,12,defective
1,1,14,9,6,1,47,8599,1981,3,3,clean
8,5,19,48,13,13,94,7917,1950,23,16,defective
2,2,2,120,29,2,142,3340,703,14,14,defective
1,1,3,6942,167,1,174,3333,704,78,89,clean
1,1,4,266,135,1,181,3454,734,133,2,defective
1,1,5,48,14,1,94,3463,744,8,6,clean
3,3,3,26061,439,3,142,4602,878,162,168,defective
1,1,4,25714,605,1,181,5036,980,559,46,defective
1,1,5,15252,257,1,94,5180,1003,164,93,defective
2,1,1,494,207,2,142,1153,210,40,63,defective
1,1,2,11,12,1,181,1149,207,1,11,clean
5,3,3,10,76,5,142,6023,1326,4,20,defective
2,2,5,71,7,4,174,5456,1185,93,21,defective
5,2,7,49,35,6,181,6715,1502,112,15,defective
1,1,8,70,19,1,94,8615,1979,5,14,clean
2,1,1,1,4,2,142,1946,0,1,1,clean
1,1,1,1,2,1,142,5083,1318,1,1,clean
1,1,1,697,58,1,142,1170,212,41,17,clean
1,1,2,132,47,1,181,358,84,44,3,clean
25,11,11,142,10,33,142,2909,675,36,13,defective
23,3,14,25,135,25,174,2878,699,8,5,defective
17,6,20,45,674,24,181,1600,339,71,47,defective
4,3,23,91,2,4,47,1118,118,95,8,defective
15,10,33,105,22,16,94,2789,641,32,14,clean
1,1,1,648,51,1,142,1559,383,24,27,clean
1,1,1,6,19,3,142,4408,923,2,4,clean
1,1,1,2,2,1,174,7,0,2,0,clean
3,1,1,28,185,3,174,1350,428,35,26,clean
2,1,2,48,84,3,181,10,1,23,4,clean
2,2,4,14,4,2,94,133,1,5,4,clean
1,1,1,10,10,1,174,11,0,0,10,clean
1,1,1,20,20,1,174,6307,1316,20,0,clean
1,1,1,126,25,1,174,445,0,7,18,clean
3,2,3,19,4,3,181,458,0,11,13,clean
4,2,5,8,108,5,94,394,0,11,12,defective
1,1,1,8280,378,2,174,4449,933,69,120,clean
1,1,1,138510,1494,2,174,41,0,405,342,clean
1,1,1,140,140,1,174,16,0,140,0,clean
1,1,2,25,10,1,47,16,0,5,5,clean
1,1,3,4,4,1,94,16,0,2,2,clean
1,1,1,30,31,1,174,1258,213,30,1,clean
1,1,2,34029,740,2,181,1747,308,171,199,clean
1,1,3,9,6,1,47,1747,308,3,3,clean
1,1,1,138510,1494,2,174,41,0,405,342,clean
1,1,2,372,43,1,181,41,0,31,12,clean
5,3,3,1642,190,8,174,4018,1037,48,31,defective
1,1,4,1012,68,1,181,4000,1041,22,46,clean
4,2,2,92,905,5,174,2084,134,84,107,defective
1,1,1,13,14,1,174,119,0,1,13,clean
1,1,1,6272,162,1,174,805,319,98,64,clean
1,1,2,30,13,1,181,808,321,10,3,clean
1,1,1,288,36,1,174,8,0,12,24,clean
1,1,1,38051,38051,1,174,0,0,0,38051,clean
1,1,2,38062,38062,1,181,34331,0,38062,0,clean
2,2,2,146,2,2,174,1580,330,83,65,clean
1,1,1,1,2,1,174,1092,255,1,1,clean
1,1,1,27,12,1,174,6307,1316,9,3,defective
1,1,1,495,48,1,174,7243,1790,15,33,clean
1,1,1,200,33,1,174,3968,1021,25,8,defective
1,1,1,49,14,1,174,2390,626,7,7,clean
1,1,2,1,2,1,94,2440,641,1,1,clean
3,2,2,5,4,3,174,4444,944,2,2,defective
1,1,3,72,18,1,181,4477,938,12,6,clean
1,1,1,8280,189,1,174,4449,933,69,120,clean
1,1,1,8280,189,1,174,4449,933,69,120,clean
1,1,1,138510,1494,2,174,41,0,405,342,clean
1,1,1,138510,1494,2,174,41,0,405,342,clean
1,1,1,12,8,1,174,1260,214,6,2,clean
1,1,2,34029,740,2,181,1747,308,171,199,clean
1,1,1,8280,189,1,174,4449,933,69,120,clean
1,1,2,75,20,1,181,4478,939,15,5,clean
1,1,3,1,2,1,94,4536,929,1,1,clean
1,1,1,330,41,1,174,332,25,30,11,clean
3,3,3,35,41,3,174,1558,367,17,4,clean
1,1,4,7,7,1,94,4053,1057,7,0,clean
2,2,2,14,4,2,174,5242,1376,6,3,clean
1,1,1,2,2,1,174,1262,215,2,0,clean
8,4,5,252,812,14,181,1779,261,131,90,defective
3,3,8,50,2,3,94,1750,311,18,6,clean
1,1,1,6942,167,1,174,3333,704,78,89,clean
5,2,3,7,16,5,181,4081,894,8,0,clean
3,1,4,78,45,3,47,3452,744,8,6,clean
2,1,1,544,485,8,174,855,196,29,31,defective
1,1,1,4455,288,2,174,2274,550,45,99,defective
2,1,1,544,485,8,174,855,196,29,31,defective
1,1,1,14,9,1,174,5107,1324,2,7,defective
2,2,3,9,6,2,94,5281,1383,1,6,clean
1,1,1,4,4,1,174,347,85,4,0,clean
2,2,3,40,15,2,94,736,144,7,5,clean
1,1,1,732,163,2,174,2579,462,78,3,clean
1,1,2,44,24,1,181,8348,1913,22,2,clean
1,1,1,6942,618,4,174,4204,883,110,43,defective
2,2,2,2343,41,2,174,4328,965,119,45,defective
2,2,4,2,7,2,94,2278,554,4,0,defective
1,1,1,1,1,1,174,17,0,0,1,clean
1,1,1,138510,747,1,174,41,0,405,342,clean
1,1,1,138510,747,1,174,41,0,405,342,clean
1,1,1,138510,2241,3,174,41,0,405,342,clean
1,1,1,138510,747,1,174,41,0,405,342,clean
1,1,1,238,31,1,174,1077,236,17,14,clean
1,1,1,238,31,1,174,1077,236,17,14,clean
1,1,1,100,20,1,174,5156,0,10,10,clean
1,1,1,50,50,1,174,321,80,0,50,clean
2,1,1,9,20,2,174,83,0,7,2,clean
3,2,3,4,42,3,47,311,44,11,3,clean
1,1,1,64,16,1,174,1080,254,8,8,defective
1,1,1,64,16,1,174,1080,254,8,8,defective
1,1,1,4,4,1,174,3963,1021,4,0,clean
2,1,1,2,4,2,174,16,0,1,1,clean
1,1,1,259,44,1,174,72,0,37,7,clean
2,1,1,259,56,3,174,179,0,15,3,clean
1,1,2,2900,108,1,181,450,0,58,50,clean
1,1,1,259,44,1,174,72,0,37,7,clean
1,1,1,259,44,1,174,72,0,37,7,clean
1,1,1,259,44,1,174,72,0,37,7,clean
1,1,1,259,44,1,174,72,0,37,7,clean
1,1,1,259,44,1,174,72,0,37,7,clean
2,1,1,259,54,2,174,139,0,22,4,clean
1,1,1,259,44,1,174,72,0,37,7,clean
1,1,1,9,9,1,174,7510,1481,0,9,clean
1,1,1,9,9,1,174,7510,1481,0,9,clean
1,1,1,259,44,1,174,72,0,37,7,clean
4,1,1,259,59,4,174,1839,476,11,3,clean
2,1,2,6,14,2,181,73,0,6,1,clean
1,1,1,138510,1494,2,174,41,0,405,342,clean
1,1,1,140,140,1,174,16,0,140,0,clean
1,1,2,25,10,1,47,16,0,5,5,clean
1,1,3,4,4,1,94,16,0,2,2,clean
1,1,1,259,44,1,174,72,0,37,7,clean
1,1,2,6,7,1,181,73,0,6,1,clean
1,1,1,259,44,1,174,72,0,37,7,clean
1,1,1,28,16,1,174,3240,967,2,14,clean
1,1,1,1218,79,1,174,1121,91,21,58,clean
1,1,1,41072,438,1,174,911,91,136,302,defective
3,3,3,1733,93,3,174,4019,1038,50,39,defective
1,1,4,1012,68,1,181,4000,1041,22,46,clean
2,2,2,9,9,2,174,11,0,4,4,clean
8,3,3,200,10,11,174,2391,703,22,19,clean
1,1,1,8280,189,1,174,4449,933,69,120,clean
1,1,1,8280,189,1,174,4449,933,69,120,clean
1,1,1,27,12,1,174,6307,1316,9,3,defective
1,1,1,8280,189,1,174,4449,933,69,120,clean
1,1,1,42,13,1,174,1167,212,6,7,clean
1,1,1,6942,167,1,174,3333,704,78,89,clean
1,1,1,6942,167,1,174,3333,704,78,89,clean
1,1,1,7600,175,1,174,6307,1316,80,95,clean
2,1,2,1,791,2,181,2189,568,318,77,clean
1,1,3,49,14,1,47,7311,1804,7,7,clean
1,1,1,7600,175,1,174,6307,1316,80,95,clean
3,2,3,217,1277,4,181,2899,774,261,58,defective
1,1,1,138510,1494,2,174,41,0,405,342,clean
1,1,1,138510,1494,2,174,41,0,405,342,clean
1,1,1,36,12,1,174,924,226,6,6,clean
1,1,1,41,41,1,174,454,0,41,0,defective
1,1,2,560,48,1,181,475,0,20,28,clean
1,1,1,41,41,1,174,454,0,41,0,defective
1,1,2,560,48,1,181,475,0,20,28,clean
1,1,1,50,50,1,174,321,80,0,50,clean
2,1,1,1,2,2,174,81,0,1,0,clean
1,1,2,2,2,1,181,517,90,2,0,clean
1,1,1,138510,1494,2,174,41,0,405,342,clean
1,1,1,138510,1494,2,174,41,0,405,342,clean
1,1,1,495,48,1,174,7243,1790,15,33,clean
3,2,2,7263,222,3,174,5315,1111,59,70,defective
1,1,3,4,4,1,94,6313,1317,2,2,clean
1,1,1,16640,288,1,174,8325,1906,208,80,defective
2,1,2,25714,1098,3,181,7371,1634,320,45,defective
1,1,1,16640,288,1,174,8325,1906,208,80,defective
1,1,1,1444,76,1,174,1263,345,38,38,clean
1,1,1,138510,747,1,174,41,0,405,342,clean
2,1,1,40,54,2,174,5238,1373,16,11,defective
1,1,1,4,4,1,174,67,13,0,4,clean
1,1,2,6132,157,1,181,109,29,73,84,clean
1,1,1,6,6,1,174,2375,622,0,6,clean
1,1,1,44,15,1,174,13,0,11,4,clean
1,1,2,19,20,1,181,1,0,1,19,clean
1,1,1,138510,747,1,174,41,0,405,342,clean
1,1,1,138510,747,1,174,41,0,405,342,clean
1,1,1,138510,2241,3,174,41,0,405,342,clean
1,1,1,138510,747,1,174,41,0,405,342,clean
1,1,1,558,49,1,174,5086,1315,18,31,defective
1,1,1,33,14,1,174,3965,760,11,3,clean
1,1,1,35,35,1,174,406,9,35,0,clean
1,1,2,25714,605,1,181,5036,980,559,46,defective
1,1,3,36,12,1,94,5120,992,6,6,clean
2,1,1,17,37,2,174,6305,1311,18,0,clean
1,1,1,4,4,1,174,5438,1452,0,4,clean
1,1,1,138510,747,1,174,41,0,405,342,clean
1,1,1,1466,1466,1,181,1275,0,1466,0,clean
1,1,1,54,118,2,181,1,0,59,0,clean
1,1,1,6132,157,1,181,109,29,73,84,clean
2,2,2,32,208,3,181,79,0,37,34,clean
1,1,1,83,125,2,181,0,0,0,62,clean
2,1,1,1466,1479,2,181,1278,0,738,1,clean
1,1,2,57096,478,1,94,1280,0,244,234,clean
1,1,1,30,13,1,181,1281,0,10,3,clean
2,1,1,330,316,2,181,22,0,28,129,defective
1,1,1,7,7,1,181,82,0,0,7,clean
5,2,3,16,366,6,94,2186,162,28,32,defective
1,1,1,6157,178,1,181,146,1,131,47,clean
1,1,1,6157,534,3,181,146,1,131,47,clean
1,1,1,1,2,1,181,2388,1,1,1,clean
1,1,2,5029,154,1,94,2436,1,107,47,defective
2,1,1,1012,89,2,181,3995,1039,11,33,clean
1,1,1,7560,177,1,181,5204,0,105,72,defective
1,1,1,20,9,1,181,61,0,5,4,clean
1,1,1,525,525,1,181,271,78,525,0,clean
1,1,1,1,1,1,181,531,86,1,0,clean
1,1,1,7,7,1,181,82,0,0,7,clean
1,1,1,83,83,1,181,31,9,83,0,clean
1,1,1,75,20,1,181,4478,939,15,5,clean
1,1,1,45,14,1,181,411,78,9,5,clean
1,1,1,285,34,1,181,200,46,15,19,defective
1,1,1,48,48,1,181,9,3,48,0,clean
1,1,1,34029,1110,3,181,1747,308,171,199,clean
1,1,2,192,32,1,94,1748,310,24,8,clean
1,1,1,34029,740,2,181,1747,308,171,199,clean
6,4,4,1089,674,8,181,1739,308,189,127,defective
6,3,3,7060,674,8,181,1739,308,189,123,defective
5,3,3,7060,674,7,181,1737,306,215,141,defective
6,3,3,3847,674,8,181,1737,306,190,125,defective
1,1,1,5625,170,1,181,3976,1045,45,125,defective
1,1,1,1230,71,1,181,625,155,41,30,clean
1,1,1,1122,67,1,181,399,77,33,34,defective
1,1,1,8,6,1,181,3534,749,2,4,clean
1,1,1,17,17,1,181,7281,1796,17,0,defective
2,1,2,990,409,2,94,7327,1815,95,109,defective
2,2,2,2076,23,2,181,332,83,123,75,defective
1,1,1,3,4,1,181,517,136,3,1,clean
1,1,1,6,6,1,181,8,0,6,0,clean
1,1,2,4,4,1,94,8,0,4,0,clean
1,1,1,75,75,1,181,1,0,75,0,clean
2,1,1,28,219,3,181,79,0,37,35,clean
1,1,1,75,75,1,181,1,0,75,0,clean
1,1,1,64,64,1,181,1,0,64,0,clean
1,1,1,54,118,2,181,1,0,59,0,clean
2,1,1,330,316,2,181,22,0,28,129,defective
1,1,1,6696,350,2,181,5,0,51,124,defective
1,1,2,285,285,1,47,0,0,0,285,clean
2,1,1,330,316,2,181,22,0,28,129,defective
1,1,2,285,285,1,47,0,0,0,285,clean
2,1,1,75,87,2,181,1,0,38,5,clean
1,1,1,6696,350,2,181,5,0,51,124,defective
1,1,2,285,285,1,47,0,0,0,285,clean
3,1,1,114,136,3,181,304,2,41,3,clean
1,1,1,6,7,1,181,74,0,6,1,clean
1,1,1,30,13,1,181,808,321,10,3,clean
2,1,1,6,14,2,181,73,0,6,1,clean
1,1,1,83,83,1,181,0,0,0,83,clean
2,1,1,467950,1448,2,181,452,128,246,478,clean
1,1,1,23,24,1,181,7,0,1,23,clean
1,1,1,6157,356,2,181,146,1,131,47,clean
1,1,1,216,30,1,181,4778,962,18,12,clean
1,1,1,114,114,1,181,34,4,114,0,clean
1,1,1,525,525,1,181,271,78,525,0,clean
2,2,2,32,208,3,181,79,0,37,34,clean
1,1,1,30,13,1,181,808,321,10,3,clean
2,2,2,12,19,2,181,416,9,7,3,clean
2,2,2,15,17,4,181,2590,629,5,5,defective
1,1,1,1230,71,1,181,625,155,41,30,clean
1,1,1,14,15,1,181,288,112,1,14,clean
1,1,1,525,525,1,181,271,78,525,0,clean
1,1,1,525,525,1,181,271,78,525,0,clean
4,2,2,22469,285,4,181,347,91,101,67,defective
1,1,1,42,13,1,181,411,78,6,7,clean
1,1,1,10,20,2,181,1677,374,5,4,clean
1,1,1,560,48,1,181,475,0,20,28,clean
1,1,1,560,48,1,181,475,0,20,28,clean
1,1,1,560,48,1,181,475,0,20,28,clean
1,1,1,60,60,1,181,2,0,60,0,clean
1,1,1,60,60,1,181,2,0,60,0,clean
1,1,1,99,20,1,181,456,0,11,9,clean
1,1,2,2401,98,1,94,485,0,49,49,clean
2,2,2,101,37,2,181,1272,297,22,6,defective
1,1,1,60,32,1,181,2237,171,2,30,clean
1,1,1,81,18,1,181,6108,1317,9,9,clean
2,1,1,68,86,2,181,6106,1317,38,4,defective
1,1,1,6132,157,1,181,109,29,73,84,clean
1,1,1,4,26,2,181,27,0,12,0,clean
1,1,1,4,5,1,181,38,0,4,1,clean
1,1,1,83,221,2,181,0,0,0,110,clean
1,1,1,5,6,1,181,3990,1037,1,5,clean
1,1,1,208,208,1,181,92,36,208,0,clean
1,1,1,6157,178,1,181,146,1,131,47,clean
1,1,1,16,8,1,181,2668,835,4,4,clean
1,1,1,45,14,1,181,411,78,9,5,clean
1,1,1,26,15,1,181,214,68,13,2,clean
1,1,1,11,11,1,181,238,53,11,0,clean
1,1,1,25714,605,1,181,5036,980,559,46,defective
1,1,1,2,3,1,181,1280,299,2,1,clean
2,2,2,7,13,2,181,1102,313,7,1,clean
1,1,1,35400,659,1,181,7226,1530,600,59,clean
1,1,1,1408,86,1,181,659,161,64,22,clean
1,1,2,333,46,1,94,4017,1061,37,9,clean
1,1,1,83,83,1,181,0,162,0,83,clean
1,1,1,6,6,1,181,5504,1475,6,0,clean
2,1,1,20,22,2,181,2419,634,10,0,clean
2,2,2,19,18,3,181,2107,439,8,1,clean
1,1,3,9,13,2,94,1589,330,5,1,clean
1,1,1,4,4,1,181,81,26,2,2,clean
2,2,2,79,525,2,181,272,78,265,1,clean
2,1,1,667,110,2,181,8599,1979,27,28,defective
1,1,1,467950,1445,1,181,452,128,490,955,clean
2,1,1,16,28,2,181,352,127,11,3,clean
1,1,1,4,4,1,181,5105,980,2,2,clean
2,1,1,1012,89,2,181,3995,1039,11,33,clean
3,1,1,432,339,5,181,63,14,38,29,clean
1,1,1,25,20,2,47,358,128,5,5,clean
1,1,1,336,336,1,47,244,0,336,0,clean
1,1,1,1,2,1,47,47,0,1,1,clean
1,1,2,1,2,1,94,47,0,1,1,clean
1,1,1,4,4,1,47,2416,635,2,2,clean
1,1,2,4,4,1,94,2440,641,2,2,clean
1,1,1,380,39,1,47,2401,1,20,19,clean
2,2,2,150,60,2,47,3015,696,34,26,clean
2,1,1,4,18,4,47,2007,170,2,2,clean
2,2,3,2,15,3,94,1882,227,5,0,clean
1,1,1,4,191,3,47,1372,121,63,0,defective
1,1,2,2,2,1,94,1613,339,0,2,clean
1,1,1,39,39,1,47,3980,1048,39,0,clean
1,1,1,4,9,2,47,2006,170,4,0,clean
1,1,1,702,57,1,47,2440,641,39,18,defective
1,1,1,4,4,1,47,2416,635,2,2,clean
1,1,2,4,4,1,94,2440,641,2,2,clean
1,1,1,285,285,1,47,0,641,0,285,clean
1,1,1,285,285,1,47,0,641,0,285,clean
1,1,1,1,2,1,47,30,0,1,1,clean
2,2,2,150,60,2,47,3015,696,34,26,clean
1,1,1,1,2,1,47,2,0,1,1,clean
2,1,1,370,75,2,47,3716,780,24,13,defective
1,1,1,5,6,1,47,246,0,5,1,clean
1,1,1,7225,170,1,47,22462,0,85,85,clean
1,1,1,288,288,1,47,120,33,288,0,clean
1,1,1,288,288,1,47,120,33,288,0,clean
1,1,1,288,288,1,47,120,33,288,0,clean
1,1,1,49,14,1,47,7311,1804,7,7,clean
1,1,2,4,4,1,94,720,103,4,0,clean
3,1,1,189,186,7,94,1742,0,22,3,clean
1,1,1,54,15,1,94,324,81,9,6,clean
1,1,1,95,24,1,94,814,323,19,5,clean
1,1,1,8,8,1,94,1756,316,8,0,clean
1,1,1,330,82,2,94,1755,315,30,11,clean
1,1,1,192,64,2,94,1748,310,24,8,clean
1,1,1,2,41,3,94,1411,128,11,2,clean
1,1,1,15,15,1,94,218,70,15,0,clean
1,1,1,5,5,1,94,4212,1176,5,0,clean
1,1,1,60,16,1,94,1620,341,6,10,clean
1,1,1,65,18,1,94,3740,791,13,5,clean
2,1,1,990,409,2,94,7327,1815,95,109,defective
1,1,1,7,8,1,94,75,0,7,1,clean
1,1,1,7,8,1,94,75,0,7,1,clean
1,1,1,7,8,1,94,75,0,7,1,clean
1,1,1,2,2,1,94,258,0,2,0,clean
1,1,1,371,60,1,94,29,6,53,7,clean
1,1,1,17,17,1,94,837,137,0,17,clean
1,1,1,65,18,1,94,3740,791,13,5,clean
1,1,1,2401,98,1,94,485,0,49,49,clean
1,1,1,190,29,1,94,2446,641,19,10,clean
1,1,1,32,24,2,94,7330,1810,8,4,clean
1,1,1,60,19,2,94,2030,171,3,6,clean
1,1,1,18,9,1,94,121,0,6,3,clean
1,1,1,112,112,1,19,70,3,112,0,defective
2,2,5,6,5,2,40,36,0,4,1,clean
2,1,6,990,250,4,42,722,107,37,24,clean
1,1,7,4516,5015,2,45,2273,3,2507,0,clean
1,1,1,171,28,1,19,1430,275,19,9,clean
1,1,1,1,2,1,19,1073,136,1,1,clean
1,1,1,60,31,3,19,128,12,3,7,clean
1,1,2,224,30,1,38,16,0,16,14,clean
1,1,1,379,738,2,19,644,94,190,179,clean
3,1,1,816,93,3,19,1332,242,27,4,clean
3,1,7,256,118,4,12,713,119,14,14,defective
1,1,8,52900,460,1,19,736,114,230,230,clean
27,3,13,5,2436,32,38,442,72,35,43,defective
10,4,17,73,1001,10,40,442,68,82,29,defective
11,3,20,114,5225,12,22,440,77,74,378,defective
3,1,21,6536,192,3,42,380,60,30,34,clean
10,4,25,99,1144,20,45,400,75,76,49,defective
2,2,27,274,12,2,6,140,29,50,37,defective
1,1,1,742,113,1,19,259,39,106,7,clean
2,2,3,3,3,2,12,241,30,0,3,clean
1,1,1,742,113,1,19,259,39,106,7,clean
1,1,3,3,3,1,12,193,31,0,3,clean
1,1,4,68453,966,1,40,447,32,77,889,clean
1,1,1,10,18,2,19,292,38,4,5,clean
1,1,3,1,2,1,19,568,77,1,1,clean
4,2,5,1273,176,4,38,579,80,35,19,defective
5,4,9,51,23,5,40,452,64,165,117,defective
1,1,10,32,12,1,22,727,110,8,4,clean
2,1,11,33408,473,2,42,228,25,44,192,clean
3,3,14,351,6,4,45,584,80,28,142,defective
1,1,1,72,38,1,19,2042,235,36,2,clean
2,1,2,18,463,2,19,2562,302,176,55,defective
