@relation 'dataset_file-weka.filters.supervised.instance.SMOTE-C0-K10-P3000.0-S1-weka.filters.unsupervised.attribute.Remove-R1-6,8,10-11'

@attribute mods numeric
@attribute cyco numeric
@attribute label {clean,defective}

@data
268,38,clean
174,37,clean
404,38,clean
320,38,clean
329,38,clean
775,37,clean
147,36,clean
464,34,clean
777,34,clean
404,34,clean
464,18,clean
777,20,clean
500,20,clean
241,21,clean
268,19,clean
174,25,clean
320,38,clean
681,38,clean
506,44,clean
464,129,clean
777,131,clean
500,131,clean
241,131,clean
213,130,clean
268,130,clean
174,131,defective
404,133,clean
320,150,clean
681,163,clean
329,164,clean
775,168,clean
506,183,clean
147,188,clean
464,1,clean
777,1,clean
464,0,clean
464,0,clean
777,0,clean
500,0,clean
241,0,clean
213,0,clean
268,0,clean
174,0,clean
404,0,clean
320,0,clean
681,0,clean
506,0,clean
464,35,clean
777,35,clean
500,35,clean
241,35,clean
268,35,clean
320,35,clean
329,35,clean
775,36,clean
464,0,clean
777,0,clean
464,0,clean
777,0,clean
320,0,clean
464,0,clean
777,0,clean
464,0,clean
464,99,clean
500,99,clean
213,99,clean
268,95,clean
404,95,clean
320,95,clean
681,95,clean
775,95,clean
506,95,clean
464,73,clean
777,73,clean
500,73,clean
404,73,clean
320,73,clean
681,73,clean
775,73,clean
506,68,clean
464,14,clean
777,14,clean
241,14,clean
174,15,clean
320,15,clean
681,15,clean
464,2356,clean
777,2357,clean
500,2357,clean
241,2361,clean
213,2363,clean
268,2362,clean
174,2369,clean
404,2361,clean
320,2357,clean
681,2382,clean
329,2401,clean
775,2436,clean
506,2504,clean
147,2523,clean
464,0,clean
777,0,clean
464,545,clean
777,546,clean
500,546,clean
241,547,clean
213,549,clean
268,551,clean
174,554,clean
404,555,clean
681,556,clean
775,557,clean
506,559,clean
147,562,clean
464,2,clean
777,3,clean
241,3,clean
213,3,clean
268,3,clean
174,3,clean
404,3,clean
681,3,clean
147,3,clean
464,5,clean
777,5,clean
500,6,clean
404,7,clean
681,7,clean
775,7,clean
506,8,clean
464,12,clean
777,12,clean
241,13,clean
268,15,clean
174,15,clean
404,14,clean
775,14,clean
464,1,clean
777,4,clean
500,4,clean
241,4,clean
681,4,clean
775,4,clean
506,3,clean
464,67,clean
777,69,clean
500,69,clean
241,67,clean
268,67,clean
174,66,clean
320,63,clean
681,68,clean
329,68,clean
775,71,clean
506,72,clean
464,12,clean
777,12,clean
500,12,clean
320,12,clean
681,12,clean
775,12,clean
506,12,clean
464,0,clean
404,0,clean
464,0,clean
777,0,clean
500,0,clean
241,0,clean
268,0,clean
464,55,clean
777,55,clean
404,55,clean
464,54,clean
777,58,clean
500,59,clean
241,63,clean
268,67,clean
320,67,clean
775,67,clean
506,68,clean
464,44,clean
777,45,clean
500,45,clean
213,45,clean
404,45,clean
320,45,clean
681,45,clean
775,45,clean
506,45,clean
147,52,clean
464,51,clean
464,51,clean
464,28,clean
464,0,clean
464,0,clean
777,0,clean
320,0,clean
464,23,clean
777,23,clean
500,22,clean
241,22,clean
268,22,clean
174,22,clean
329,22,clean
775,22,clean
506,23,clean
464,65,clean
777,65,clean
500,65,clean
464,46,clean
777,47,clean
500,47,clean
213,47,clean
268,47,clean
681,47,clean
329,47,clean
775,47,clean
506,47,clean
464,0,clean
777,0,clean
464,7,clean
777,7,clean
500,7,clean
681,7,clean
329,11,clean
775,24,clean
506,26,clean
464,33,clean
777,33,clean
500,33,clean
213,33,clean
681,33,clean
329,33,clean
775,32,clean
506,33,clean
147,33,clean
464,11,clean
320,11,clean
464,18,clean
777,18,clean
500,18,clean
404,18,clean
681,18,clean
775,18,clean
506,18,clean
464,18,clean
777,18,clean
500,18,clean
213,18,clean
174,18,clean
404,18,clean
320,18,clean
681,18,clean
329,18,clean
775,18,clean
506,18,clean
464,78,clean
777,78,clean
500,78,clean
241,78,clean
213,78,clean
268,78,clean
320,77,clean
681,77,clean
329,77,clean
775,77,clean
506,77,clean
464,4,clean
777,4,clean
500,3,clean
241,3,clean
681,3,clean
775,3,clean
464,17,clean
777,17,clean
500,17,clean
268,18,clean
681,18,clean
329,18,clean
775,18,clean
506,18,clean
147,20,clean
464,1,clean
777,1,clean
500,1,clean
681,1,clean
775,1,clean
464,36,clean
464,36,clean
464,76,clean
777,76,clean
404,76,clean
464,18,clean
777,18,clean
500,19,clean
268,19,clean
775,19,clean
506,19,clean
464,63,clean
777,67,clean
500,68,clean
241,70,clean
268,76,clean
174,76,clean
320,45,clean
681,77,clean
329,79,clean
775,0,clean
506,86,clean
147,87,clean
464,0,clean
777,0,clean
500,0,clean
241,0,clean
213,0,clean
268,0,clean
174,0,clean
320,0,clean
329,0,clean
775,0,clean
506,0,clean
147,0,clean
464,19,clean
777,19,clean
404,26,clean
775,29,clean
464,139,clean
268,139,clean
404,138,clean
464,0,clean
777,0,clean
500,0,clean
241,0,clean
213,0,clean
268,0,clean
174,0,clean
404,0,clean
320,0,clean
681,0,clean
329,0,clean
775,0,clean
506,0,clean
147,0,clean
464,0,clean
777,0,clean
500,0,clean
241,0,clean
213,0,clean
268,0,clean
174,0,clean
404,0,clean
320,0,clean
681,0,clean
329,0,clean
775,0,clean
506,0,clean
147,0,clean
464,86,clean
777,88,clean
500,87,clean
241,89,clean
320,91,clean
681,91,clean
329,91,clean
775,91,clean
464,84,clean
777,84,clean
500,84,clean
174,85,clean
320,94,clean
681,94,clean
775,95,clean
506,99,clean
464,28,clean
777,30,clean
174,35,clean
775,36,clean
464,0,clean
464,56,clean
777,56,clean
500,55,clean
241,55,clean
213,55,clean
268,55,clean
174,55,clean
404,55,clean
320,59,clean
681,59,clean
329,59,clean
775,59,clean
506,59,clean
464,0,clean
777,0,clean
681,0,clean
464,150,clean
777,150,clean
500,150,clean
241,150,clean
213,150,clean
174,145,clean
404,144,clean
320,144,clean
329,144,clean
775,157,clean
506,157,clean
147,157,clean
464,27,clean
777,26,clean
500,26,clean
268,22,clean
404,22,clean
681,22,clean
775,22,clean
506,22,clean
464,7,clean
777,9,clean
500,10,clean
241,12,clean
775,14,clean
506,14,clean
464,0,clean
464,53,clean
777,54,clean
241,55,clean
268,59,clean
320,67,clean
329,66,clean
775,67,clean
464,23,clean
777,22,clean
500,22,clean
241,22,clean
268,22,clean
404,22,clean
320,21,clean
775,21,clean
464,0,clean
500,0,clean
464,0,clean
777,0,clean
268,0,clean
464,47,clean
777,47,clean
500,47,clean
241,48,clean
404,48,clean
320,48,clean
681,48,clean
775,48,clean
506,48,clean
147,48,clean
464,39,clean
777,40,clean
500,39,clean
213,39,clean
404,36,clean
320,37,clean
681,37,clean
775,37,clean
506,38,clean
147,43,clean
464,76,clean
777,76,clean
500,78,clean
268,81,clean
404,90,clean
320,92,clean
681,93,clean
329,93,clean
775,93,clean
506,100,clean
147,101,clean
464,94,clean
777,98,clean
241,100,clean
268,100,clean
174,100,clean
329,100,clean
775,100,clean
506,105,clean
147,105,clean
464,25,clean
777,25,clean
241,28,clean
213,29,clean
174,29,clean
404,29,clean
775,29,clean
464,13,clean
777,10,clean
241,11,clean
268,17,clean
174,17,clean
320,17,clean
775,17,clean
464,144,clean
777,143,clean
241,143,clean
464,0,clean
464,39,clean
777,39,clean
500,39,clean
241,39,clean
213,39,clean
404,39,clean
320,32,clean
681,32,clean
329,32,clean
775,32,clean
506,32,clean
464,377,clean
777,377,clean
500,377,clean
213,377,clean
268,378,clean
404,377,clean
320,377,clean
681,377,clean
329,377,clean
775,377,clean
506,377,clean
147,377,clean
464,22,clean
777,22,clean
500,22,clean
681,22,clean
775,22,clean
464,57,clean
404,57,clean
464,34,clean
777,34,clean
500,35,clean
213,37,clean
174,44,clean
681,45,clean
329,47,clean
775,47,clean
506,48,clean
464,163,clean
777,179,clean
500,182,clean
241,193,clean
213,215,clean
268,220,clean
174,223,clean
404,225,clean
320,225,clean
681,226,clean
329,227,clean
775,228,clean
506,226,clean
147,227,clean
464,0,clean
777,0,clean
500,0,clean
213,0,clean
268,0,clean
329,0,clean
147,0,clean
464,87,clean
777,86,clean
500,86,clean
241,86,clean
213,86,clean
268,88,clean
174,88,clean
404,88,clean
320,87,clean
681,149,clean
329,174,clean
775,175,clean
506,176,clean
147,180,clean
464,0,clean
777,0,clean
268,0,clean
174,0,clean
320,0,clean
681,0,clean
147,0,clean
464,49,clean
777,50,clean
500,51,clean
320,51,clean
681,51,clean
329,51,clean
775,51,clean
464,9,clean
777,9,clean
500,12,clean
775,12,clean
464,200,clean
777,203,clean
500,212,clean
213,214,clean
268,214,clean
404,214,clean
320,214,clean
681,214,defective
329,213,clean
775,214,clean
464,0,clean
777,0,clean
404,0,clean
464,26,clean
777,26,clean
404,26,clean
464,44,clean
777,46,clean
500,46,clean
404,46,clean
681,46,clean
329,46,clean
775,46,clean
147,46,clean
464,60,clean
777,60,clean
500,60,clean
241,60,clean
174,60,clean
404,60,clean
464,0,clean
681,0,clean
464,0,clean
681,0,clean
464,42,clean
777,43,clean
320,43,clean
775,43,clean
464,14,clean
777,14,clean
500,14,clean
241,14,clean
268,14,clean
404,15,clean
681,15,clean
329,16,clean
775,16,clean
506,16,clean
464,299,clean
777,301,clean
500,301,clean
241,301,clean
213,301,clean
268,301,clean
404,304,clean
329,304,clean
775,304,clean
506,304,clean
464,0,clean
777,0,clean
464,0,clean
777,0,clean
213,0,clean
268,0,clean
464,0,clean
777,0,clean
268,0,clean
464,0,defective
320,0,clean
464,0,clean
464,0,clean
464,38,clean
777,38,clean
500,38,clean
241,38,clean
213,38,clean
320,40,clean
681,40,clean
775,40,clean
506,40,clean
147,41,clean
464,188,clean
777,187,clean
500,187,clean
241,188,clean
268,188,clean
681,190,clean
329,189,clean
775,185,clean
506,186,clean
464,7,clean
777,7,clean
500,7,clean
268,8,clean
320,8,clean
681,8,clean
775,7,clean
506,7,clean
464,11,clean
777,10,clean
500,10,clean
320,12,clean
681,12,clean
329,12,clean
775,12,clean
464,2111,clean
777,2111,clean
500,2111,clean
241,2111,clean
268,2110,clean
404,2110,clean
464,0,clean
464,0,clean
506,0,clean
464,35,clean
777,42,clean
500,42,clean
404,41,clean
681,41,clean
329,41,clean
775,39,clean
506,41,clean
147,35,clean
464,12,clean
777,12,clean
500,12,clean
681,12,clean
329,12,clean
775,11,clean
506,11,clean
464,11,clean
464,11,clean
464,23,clean
777,23,clean
500,23,clean
213,23,clean
268,23,clean
681,23,clean
775,23,clean
506,23,clean
464,14,clean
777,14,clean
500,14,clean
174,13,clean
464,0,clean
147,0,clean
464,32,clean
777,33,clean
500,33,clean
268,33,clean
681,33,clean
329,33,clean
775,32,clean
506,31,clean
147,32,clean
464,0,clean
777,0,clean
464,93,clean
777,93,clean
500,93,clean
241,93,clean
320,93,clean
681,93,clean
775,93,clean
506,93,clean
464,20,clean
404,20,clean
464,0,clean
464,0,clean
464,48,clean
500,48,clean
268,48,clean
329,48,clean
775,48,clean
147,48,clean
464,51,clean
777,50,clean
500,54,clean
241,60,defective
213,62,clean
174,62,clean
404,62,clean
320,63,clean
681,63,clean
775,63,clean
506,63,clean
464,147,clean
777,147,clean
268,147,clean
506,147,clean
464,612,clean
777,611,clean
500,615,defective
213,616,clean
404,616,clean
681,613,clean
329,613,clean
775,613,clean
506,609,clean
464,1,clean
777,1,clean
500,1,clean
681,1,clean
775,1,clean
506,1,clean
464,60,clean
777,30,clean
500,30,clean
174,32,clean
320,32,clean
681,32,clean
464,0,clean
464,180,clean
777,180,clean
500,182,clean
241,190,clean
213,194,clean
268,198,clean
174,215,clean
404,226,clean
320,227,clean
681,231,clean
329,231,clean
775,231,clean
506,235,clean
147,239,clean
464,28,clean
404,28,clean
464,0,clean
777,0,clean
464,62,clean
500,63,clean
241,64,clean
174,64,clean
464,23,defective
777,23,clean
500,23,clean
213,23,clean
320,26,clean
681,26,clean
775,26,clean
506,26,clean
464,0,clean
777,0,clean
464,8,clean
777,9,clean
500,11,clean
404,15,clean
320,15,clean
681,15,clean
775,14,clean
506,18,clean
464,260,clean
777,260,clean
500,260,clean
213,260,clean
268,260,clean
404,260,clean
681,260,clean
329,260,clean
775,260,clean
506,260,clean
464,263,clean
777,262,clean
500,220,clean
213,220,clean
268,304,clean
404,288,clean
320,216,clean
681,216,clean
329,216,clean
775,216,clean
506,216,clean
464,6,clean
777,6,clean
500,6,clean
681,6,clean
775,6,clean
506,6,clean
147,6,clean
464,215,clean
777,212,clean
500,212,clean
241,212,clean
213,212,clean
174,214,clean
404,215,clean
320,218,clean
681,218,clean
329,220,clean
775,221,clean
464,46,clean
777,46,clean
500,46,clean
241,46,clean
320,46,clean
681,46,clean
329,46,clean
775,46,clean
506,48,clean
464,66,clean
777,64,clean
500,64,clean
320,64,clean
681,64,clean
775,64,clean
464,0,clean
777,2,clean
500,7,clean
241,5,clean
174,5,clean
329,5,clean
506,9,clean
464,19,clean
777,19,clean
241,19,clean
268,19,clean
775,19,clean
464,98,clean
777,96,clean
500,99,clean
241,98,clean
213,93,clean
268,94,clean
174,94,clean
404,85,clean
320,82,clean
681,86,clean
775,86,clean
506,83,clean
464,34,clean
777,34,clean
500,33,clean
775,30,clean
506,31,clean
464,6,clean
777,6,clean
464,0,defective
777,0,clean
500,0,clean
681,0,clean
329,0,clean
775,0,clean
464,87,clean
777,89,clean
500,74,clean
241,79,clean
213,81,clean
268,81,clean
174,81,clean
404,82,clean
320,82,clean
681,82,clean
329,82,clean
775,82,clean
464,122,clean
777,124,clean
500,126,clean
241,127,clean
213,133,clean
268,139,clean
174,143,clean
320,143,clean
681,144,clean
329,144,clean
775,144,clean
506,148,clean
147,147,clean
464,0,clean
777,0,clean
241,0,clean
213,0,clean
268,0,clean
174,0,clean
681,0,clean
147,0,clean
464,0,clean
775,0,clean
464,0,clean
775,0,clean
464,0,clean
777,0,clean
241,0,clean
213,0,clean
404,0,clean
464,208,clean
777,207,clean
500,207,clean
241,207,clean
213,207,clean
268,207,clean
174,207,clean
404,213,clean
320,216,clean
681,215,clean
329,215,clean
775,215,clean
506,211,clean
464,14,clean
777,13,clean
500,13,clean
404,13,clean
320,13,clean
681,17,clean
329,22,clean
775,22,clean
506,29,clean
464,235,clean
777,235,clean
500,235,clean
241,235,clean
213,235,clean
268,235,clean
404,235,clean
320,235,clean
681,235,clean
329,235,clean
775,235,clean
506,235,clean
464,25,clean
777,25,clean
500,25,clean
268,42,clean
681,50,clean
329,50,clean
775,50,clean
506,50,clean
464,5,clean
777,5,clean
241,5,clean
775,5,clean
464,5,clean
464,2,clean
777,2,clean
464,30,clean
777,30,clean
500,30,clean
268,30,clean
681,30,clean
329,31,clean
775,31,clean
506,31,clean
464,0,clean
268,0,clean
464,0,clean
777,0,clean
464,18,clean
777,18,clean
500,18,clean
241,19,clean
268,20,clean
681,22,clean
329,22,clean
775,21,clean
506,21,clean
464,44,clean
777,44,clean
241,44,clean
213,44,clean
464,421,clean
777,428,clean
500,430,clean
241,436,clean
213,443,clean
268,443,clean
174,443,clean
404,443,clean
320,444,clean
681,444,clean
329,447,clean
775,450,clean
147,444,clean
464,1398,clean
777,1438,clean
500,1472,clean
241,1504,clean
213,1505,clean
268,1508,clean
174,1512,clean
404,1517,clean
681,1573,clean
329,1629,clean
775,1677,clean
506,1859,clean
147,1900,clean
464,32,clean
777,32,clean
500,37,clean
241,38,clean
174,38,clean
404,38,clean
681,38,clean
329,38,clean
775,38,clean
464,70,clean
777,70,clean
500,70,clean
213,70,clean
268,61,clean
681,61,clean
775,61,clean
464,70,clean
500,70,clean
213,70,clean
404,70,clean
681,70,clean
329,70,clean
775,69,clean
464,143,clean
777,122,clean
500,122,clean
213,122,clean
268,122,clean
174,123,clean
404,123,clean
681,123,clean
775,124,clean
506,126,clean
147,126,clean
464,231,clean
777,231,clean
500,232,clean
241,229,clean
213,227,clean
268,229,clean
174,230,clean
404,230,clean
320,230,clean
681,234,clean
329,239,clean
775,239,clean
506,244,clean
147,244,clean
464,53,clean
404,53,clean
464,0,clean
464,244,clean
777,244,clean
500,245,clean
241,245,clean
213,245,clean
404,244,clean
320,244,clean
681,244,clean
329,244,clean
775,244,clean
506,244,clean
147,244,clean
464,10,clean
777,10,clean
320,10,clean
464,139,clean
777,144,clean
500,145,clean
241,145,clean
213,147,clean
268,146,clean
174,149,clean
404,150,clean
320,151,clean
681,154,clean
329,154,clean
775,153,clean
506,148,clean
464,24,clean
777,24,clean
500,24,clean
241,26,clean
320,26,clean
681,26,clean
329,26,clean
775,26,clean
506,26,clean
464,3,clean
777,3,clean
500,3,clean
174,3,clean
681,3,clean
329,3,clean
775,3,clean
464,37,clean
777,37,clean
500,37,clean
174,39,clean
404,39,clean
681,40,clean
329,39,clean
775,38,clean
464,184,clean
777,176,clean
500,176,clean
213,176,clean
268,164,clean
404,163,clean
320,163,clean
681,163,clean
775,163,clean
464,12,clean
777,12,clean
500,12,clean
320,12,clean
681,12,clean
329,12,clean
775,12,clean
506,12,clean
464,178,clean
777,178,clean
500,179,clean
213,179,clean
268,179,clean
404,182,clean
320,183,clean
329,183,clean
775,183,clean
147,184,clean
464,32,clean
777,32,clean
500,32,clean
404,32,clean
681,32,clean
329,32,clean
775,31,clean
506,31,clean
464,64,clean
777,69,clean
500,69,clean
268,87,clean
174,104,clean
320,140,clean
329,129,clean
147,136,clean
464,225,clean
777,225,clean
500,227,clean
174,232,clean
404,235,clean
320,232,clean
681,237,defective
329,292,clean
775,299,clean
147,300,clean
464,57,clean
777,57,clean
213,57,clean
268,57,clean
404,57,clean
320,57,clean
681,60,defective
329,67,clean
775,68,clean
464,145,clean
777,145,clean
213,145,clean
268,145,clean
404,145,clean
320,144,clean
775,144,clean
464,0,clean
464,0,clean
777,0,clean
500,0,clean
241,0,clean
213,0,clean
268,0,clean
174,0,clean
404,0,clean
320,0,clean
681,0,clean
329,0,clean
775,0,clean
506,0,clean
464,0,clean
777,0,clean
241,0,clean
268,0,clean
174,0,clean
681,0,clean
464,47,clean
777,47,clean
500,53,clean
241,55,clean
268,58,clean
681,59,clean
329,60,clean
775,62,clean
506,66,clean
464,279,clean
464,26,clean
777,26,clean
500,26,clean
213,26,clean
404,26,clean
681,26,clean
329,26,clean
775,26,clean
506,26,clean
464,38,clean
777,38,clean
500,43,clean
174,43,clean
320,44,clean
681,45,clean
464,333,clean
777,333,clean
500,335,clean
241,337,clean
213,337,clean
268,339,clean
174,341,clean
404,364,clean
320,381,clean
681,383,clean
329,384,clean
775,384,clean
506,400,clean
464,22,clean
777,22,clean
500,23,clean
241,23,clean
213,23,clean
268,23,clean
174,24,clean
404,24,clean
320,23,clean
681,23,clean
329,24,clean
775,25,clean
506,25,clean
147,25,clean
464,57,clean
777,56,clean
500,56,clean
320,56,clean
681,56,clean
775,56,clean
147,62,clean
464,6,clean
777,6,clean
500,6,clean
241,6,clean
213,6,clean
268,6,clean
174,6,clean
404,6,clean
320,6,clean
681,10,clean
329,10,clean
775,10,clean
506,10,clean
147,10,clean
464,4,clean
500,4,clean
213,4,clean
268,4,clean
329,4,clean
775,4,clean
464,9,clean
500,9,clean
268,9,clean
329,9,clean
775,9,clean
464,17,clean
777,17,clean
775,17,clean
464,80,clean
777,80,clean
500,80,clean
213,80,clean
681,80,clean
329,80,clean
775,80,clean
506,80,clean
464,7,clean
777,7,clean
500,7,clean
268,7,clean
404,7,clean
681,7,clean
775,7,clean
506,7,clean
464,72,clean
777,52,clean
500,71,clean
241,80,clean
213,81,clean
268,51,clean
404,81,clean
320,84,clean
681,55,clean
329,84,clean
775,70,clean
147,81,clean
464,24,clean
777,24,clean
500,24,clean
268,24,clean
404,24,clean
320,24,clean
329,24,clean
775,24,clean
506,24,clean
464,26,clean
777,29,clean
241,31,clean
213,31,clean
174,31,clean
404,29,clean
329,32,clean
147,36,clean
464,20,clean
777,20,clean
500,20,clean
241,20,clean
268,24,clean
681,24,clean
329,25,clean
775,25,clean
506,25,clean
147,28,clean
464,36,clean
777,36,clean
500,36,clean
404,36,clean
320,36,clean
775,36,clean
506,36,clean
147,37,clean
464,0,clean
464,0,clean
464,0,clean
777,0,clean
500,0,clean
213,0,clean
174,0,clean
404,0,clean
320,0,clean
681,0,clean
329,121,defective
775,210,clean
506,211,clean
147,211,clean
464,0,clean
241,0,clean
464,0,clean
777,0,clean
500,0,clean
464,21,clean
777,21,clean
500,22,clean
681,22,clean
329,22,clean
775,22,clean
506,22,clean
147,22,clean
464,12,clean
777,12,clean
500,12,clean
213,12,clean
681,12,clean
775,12,clean
506,12,clean
464,9,clean
777,9,clean
500,9,clean
681,9,clean
775,9,clean
506,9,clean
464,160,clean
777,160,clean
213,160,clean
268,160,clean
404,160,clean
506,160,clean
464,187,clean
777,185,clean
500,184,clean
241,184,clean
213,184,clean
268,184,clean
174,184,clean
320,184,clean
681,186,clean
329,186,clean
775,187,clean
506,175,clean
464,43,clean
777,34,clean
500,31,clean
241,31,clean
404,31,clean
775,29,clean
506,31,clean
464,35,clean
777,35,clean
500,35,clean
681,36,clean
775,37,clean
506,38,clean
464,0,clean
777,0,clean
404,0,clean
464,0,clean
777,0,clean
500,0,clean
241,0,clean
213,0,clean
268,0,clean
174,0,clean
404,0,clean
320,0,clean
681,0,clean
329,0,clean
775,0,clean
506,0,clean
147,0,clean
464,0,clean
464,0,clean
777,0,clean
268,0,clean
174,0,clean
404,0,clean
464,0,clean
777,0,clean
500,0,clean
241,0,clean
213,0,clean
404,0,clean
320,2,clean
775,2,clean
464,0,clean
777,0,clean
500,0,clean
775,0,clean
464,179,clean
500,179,clean
213,179,clean
147,182,clean
464,36,clean
777,36,clean
500,36,clean
213,36,clean
268,19,clean
681,40,clean
329,43,clean
775,43,clean
506,43,clean
464,36,clean
777,37,clean
464,0,clean
464,108,clean
777,111,clean
500,111,clean
241,121,clean
213,135,clean
268,153,clean
174,165,clean
404,165,clean
320,166,clean
681,166,clean
775,166,clean
506,167,clean
147,174,clean
464,0,clean
777,0,clean
213,0,clean
174,0,clean
329,0,clean
775,0,clean
464,0,clean
241,0,clean
268,0,clean
506,0,clean
464,24,clean
777,24,clean
500,24,clean
320,24,clean
681,24,clean
329,24,clean
775,24,clean
506,24,clean
464,37,clean
777,37,clean
500,37,clean
464,0,clean
777,0,clean
500,0,clean
268,0,clean
464,15,clean
777,13,clean
500,11,clean
241,11,clean
213,11,defective
174,13,defective
404,13,clean
681,13,clean
329,13,clean
775,13,clean
506,14,clean
464,240,clean
777,240,clean
241,240,clean
268,239,clean
404,239,clean
464,61,clean
777,61,clean
500,61,clean
241,61,clean
213,61,clean
320,61,clean
681,61,clean
329,61,clean
775,61,clean
506,61,clean
464,103,clean
777,102,clean
500,102,clean
268,93,clean
404,93,clean
681,93,clean
329,93,clean
775,93,clean
506,93,clean
464,12,clean
777,12,clean
500,12,clean
174,12,clean
404,12,clean
681,12,clean
775,12,clean
506,12,clean
464,55,clean
777,54,clean
500,54,clean
320,54,clean
681,54,clean
329,54,clean
775,54,clean
506,54,clean
464,59,clean
777,59,clean
404,59,clean
464,13,clean
777,12,clean
500,12,clean
320,12,clean
681,12,clean
775,12,clean
506,12,clean
464,7,clean
777,9,clean
500,8,clean
241,15,clean
213,14,clean
320,14,clean
329,14,clean
775,14,clean
506,14,clean
464,24,clean
777,26,clean
500,26,clean
241,26,clean
213,27,clean
174,27,clean
404,27,clean
320,26,clean
329,26,clean
775,26,clean
506,26,clean
464,117,clean
777,117,clean
500,118,clean
241,119,clean
213,120,clean
174,124,clean
404,131,clean
320,136,clean
681,140,clean
329,152,clean
775,155,clean
464,0,defective
777,0,clean
500,0,clean
241,0,clean
268,0,clean
174,0,clean
404,0,clean
320,0,clean
681,0,clean
329,0,clean
775,0,clean
506,0,clean
464,659,clean
777,661,clean
500,661,clean
241,661,clean
404,661,clean
681,661,clean
775,661,clean
464,3,clean
777,3,clean
500,3,clean
320,3,clean
329,3,clean
464,30,clean
777,30,clean
500,30,clean
241,31,clean
320,31,clean
681,31,clean
329,29,clean
775,29,clean
506,29,clean
464,352,clean
777,348,clean
500,355,clean
241,365,clean
213,376,clean
268,379,clean
404,381,clean
320,383,clean
681,383,clean
329,385,clean
775,387,clean
506,387,clean
147,387,clean
464,0,clean
777,0,clean
500,0,clean
213,0,clean
464,1035,clean
464,30,clean
777,30,clean
404,30,clean
464,43,clean
777,43,clean
500,44,clean
268,45,clean
404,45,clean
681,45,clean
775,45,clean
464,120,clean
777,120,clean
500,120,clean
241,122,clean
268,127,clean
174,126,clean
404,126,clean
681,126,clean
329,127,clean
775,127,clean
464,48,clean
777,48,clean
500,48,clean
213,48,clean
268,48,clean
320,48,clean
681,48,clean
329,48,clean
775,48,clean
464,107,clean
777,107,clean
500,108,clean
213,108,clean
268,108,clean
404,108,clean
681,108,clean
329,108,clean
775,108,clean
464,7,clean
777,7,clean
500,7,clean
681,7,clean
775,7,clean
506,8,clean
464,7,clean
777,7,clean
500,7,clean
681,7,clean
775,7,clean
464,239,clean
777,240,clean
500,242,clean
241,246,clean
213,249,clean
268,254,clean
174,264,clean
404,269,clean
320,273,clean
681,279,clean
329,283,clean
775,286,clean
506,313,clean
147,333,clean
464,0,clean
681,0,clean
464,0,clean
681,0,clean
464,211,clean
500,206,clean
213,205,clean
268,205,clean
404,204,clean
320,204,clean
681,204,defective
775,204,clean
464,0,clean
777,0,clean
500,0,clean
775,0,clean
464,5,clean
777,5,clean
241,30,clean
268,43,clean
174,45,clean
404,58,clean
320,56,clean
775,58,clean
506,57,clean
147,57,clean
464,20,clean
777,20,clean
500,19,clean
681,19,clean
775,19,clean
506,19,clean
464,21,clean
464,0,clean
464,31,clean
777,31,clean
500,31,clean
241,22,clean
268,22,clean
320,22,clean
329,22,clean
775,22,clean
147,22,clean
464,0,clean
775,0,clean
464,0,clean
775,0,clean
464,0,clean
775,0,clean
464,0,clean
775,0,clean
464,0,clean
775,0,clean
464,0,clean
775,0,clean
464,0,clean
681,0,clean
464,0,clean
681,0,clean
464,39,clean
777,37,clean
500,41,clean
241,42,clean
681,42,clean
775,45,clean
464,0,clean
464,0,clean
464,0,clean
777,0,clean
500,0,clean
241,0,clean
681,0,clean
464,0,clean
464,6,clean
777,6,clean
464,34,clean
777,34,clean
500,34,clean
268,35,clean
681,35,clean
329,37,clean
775,43,clean
506,47,clean
464,0,clean
777,0,clean
464,130,clean
777,130,clean
500,131,clean
241,128,clean
213,128,clean
268,133,clean
174,134,clean
404,135,clean
320,134,clean
681,136,clean
329,136,clean
775,135,clean
506,141,clean
464,3,clean
777,3,clean
500,3,clean
320,3,clean
775,3,clean
506,3,clean
464,20,clean
777,20,clean
500,23,clean
268,28,clean
174,31,clean
404,36,clean
464,0,clean
777,0,clean
500,0,clean
241,0,clean
213,0,clean
268,0,clean
174,0,clean
404,1,clean
320,1,clean
329,1,clean
775,1,clean
506,1,clean
464,5,clean
777,5,clean
775,5,clean
464,12,clean
777,12,clean
404,12,clean
506,13,clean
464,108,clean
241,109,clean
404,109,clean
464,16,clean
777,18,clean
500,19,clean
320,22,clean
775,23,clean
506,23,clean
464,90,clean
777,90,clean
500,90,clean
241,98,clean
213,105,clean
268,105,clean
404,106,clean
320,106,clean
681,106,clean
329,107,clean
775,104,clean
147,101,clean
464,0,clean
777,0,clean
241,0,clean
213,0,clean
404,0,clean
464,132,clean
777,132,clean
500,132,clean
241,132,clean
213,132,clean
404,78,clean
320,84,clean
329,84,clean
775,84,clean
464,0,clean
268,0,clean
404,0,clean
320,0,clean
329,0,clean
775,0,clean
464,0,clean
777,0,clean
241,0,clean
681,0,clean
775,0,clean
464,35,clean
777,37,clean
500,38,clean
241,38,clean
213,38,clean
681,38,clean
464,66,clean
777,66,clean
500,66,clean
241,52,clean
404,36,clean
147,37,clean
464,64,clean
777,11,clean
268,71,clean
404,71,clean
464,0,clean
777,0,clean
500,0,clean
