@relation dataset_evaluation_feat-weka.filters.supervised.instance.SMOTE-C0-K5-P300.0-S1

@attribute revi numeric
@attribute refa numeric
@attribute bugf numeric
@attribute auth numeric
@attribute addl numeric
@attribute addm numeric
@attribute adda numeric
@attribute reml numeric
@attribute remm numeric
@attribute rema numeric
@attribute cchl numeric
@attribute cchm numeric
@attribute ccha numeric
@attribute maxc numeric
@attribute avgc numeric
@attribute aage numeric
@attribute wage numeric
@attribute label {clean,defective}

@data
4,0,0,1,1004,69,251,90,46,22,914,538,228,3,2,14.16,14.16,clean
1,0,0,1,730,730,730,103,103,103,627,627,627,3,3,9.67,9.67,defective
3,0,1,3,9,5,3,11,10,4,-2,3,-1,48,17,14.75,14.75,clean
2,0,0,2,5,5,2,1025,5,512,-1020,0,-510,48,26,10.06,10.06,clean
2,0,0,2,1,1,0,156,144,78,-155,-11,-78,3,2,7.67,7.67,clean
1,0,0,1,2,2,2,0,0,0,2,2,2,48,48,15.79,15.79,clean
4,0,0,2,3691,13,615,2984,983,497,707,239,118,11,4,16.49,16.49,defective
1,0,0,1,10,10,10,5,5,5,5,5,5,5,5,23.31,23.31,clean
1,0,0,1,350,175,175,0,0,0,350,175,175,7,7,18.57,18.57,defective
1,0,0,1,66,66,66,0,0,0,66,66,66,7,7,11.95,11.95,clean
2,0,0,2,7,3,2,157,78,52,-150,0,-50,7,4,24.18,24.18,clean
1,0,0,1,62,62,62,0,0,0,62,62,62,5,5,25.83,25.83,clean
1,0,0,1,19,19,19,0,0,0,19,19,19,1,1,25,25,clean
4,0,3,2,193,9,39,376,71,75,-183,20,-37,7,2,26.38,26.38,clean
3,0,0,2,133,77,44,135,8,45,-2,27,-1,1,1,29.13,29.13,clean
1,0,0,1,20,10,10,8,4,4,12,6,6,2,2,27.08,27.08,clean
1,0,0,1,1,1,1,5,5,5,-4,-4,-4,2,2,28.53,28.53,clean
2,0,0,1,9,8,4,16,2,8,-7,6,-4,1,1,18.52,18.52,clean
2,0,1,2,76,23,15,91,26,18,-15,-3,-3,3,2,24.57,24.57,clean
3,0,1,2,618,561,206,65,35,22,553,561,184,4,2,31.1,31.1,clean
1,0,1,1,6,3,3,6,3,3,0,0,0,2,2,7,7,clean
2,0,0,1,62,58,31,54,5,27,8,9,4,1,1,34.22,34.22,clean
1,0,0,1,0,0,0,27,27,27,-27,-27,-27,2,2,30.48,30.48,clean
1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1.57,1.57,clean
3,0,0,2,4,2,1,2,1,1,2,2,1,5,2,18.38,18.38,clean
1,0,0,1,91,91,91,0,0,0,91,91,91,6,6,25.79,25.79,clean
1,0,0,1,2,2,2,0,0,0,2,2,2,1,1,25.46,25.46,defective
2,0,0,1,5,5,2,4,4,2,1,5,0,2,2,31.11,31.11,clean
1,0,0,1,8,8,8,5,5,5,3,3,3,2,2,32.95,32.95,clean
5,0,0,1,230,3,46,61,8,12,169,189,34,6,3,27.29,27.29,clean
1,0,0,1,8,8,8,0,0,0,8,8,8,1,1,30.2,30.2,clean
1,0,0,1,3,3,3,0,0,0,3,3,3,1,1,26.5,26.5,clean
3,0,0,2,31,8,8,14,3,4,17,8,4,67,26,24.57,24.57,clean
2,0,0,2,22,8,11,109,6,54,-87,2,-44,11,6,21.65,21.65,clean
3,0,1,2,127,88,42,12,11,4,115,88,38,108,46,22.06,22.06,defective
1,0,0,1,13,13,13,4,4,4,9,9,9,1,1,25.74,25.74,clean
2,0,0,2,10,6,5,10,10,5,0,6,0,6,4,19.03,19.03,clean
1,0,0,1,31,31,31,39,39,39,-8,-8,-8,2,2,17.26,17.26,clean
10,0,1,1,124,64,12,63,7,6,61,60,6,4,1,16.44,16.44,clean
1,0,0,1,10,10,10,10,10,10,0,0,0,1,1,23,23,clean
1,0,0,1,8,8,8,8,8,8,0,0,0,1,1,21.86,21.86,clean
2,0,0,2,14,14,7,480,470,240,-466,4,-233,1,1,32.71,32.71,clean
1,0,1,1,0,0,0,969,57,57,-969,-57,-57,17,17,13,13,clean
2,0,0,1,102,98,51,4,4,2,98,98,49,1,1,27.04,27.04,clean
1,0,0,1,12,12,12,8,8,8,4,4,4,1,1,26.51,26.51,clean
1,1,0,1,58,58,58,0,0,0,58,58,58,5,5,19.48,19.48,clean
1,0,0,1,5,5,5,0,0,0,5,5,5,1,1,22.29,22.29,clean
8,0,0,1,202,8,20,235,9,24,-33,15,-3,3,2,13.84,13.84,clean
1,0,0,1,28,28,28,24,24,24,4,4,4,3,3,18.36,18.36,clean
1,0,0,1,14,14,14,14,14,14,0,0,0,9,9,22.57,22.57,clean
2,0,0,2,120,30,24,141,30,28,-21,0,-4,9,6,24.76,24.76,clean
2,0,0,1,30,19,15,34,24,17,-4,1,-2,3,2,12.88,12.88,clean
1,0,0,1,9,9,9,23,23,23,-14,-14,-14,1,1,13.18,13.18,clean
1,0,0,1,98,49,49,98,49,49,0,0,0,9,9,35,35,clean
1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,27,27,clean
1,0,1,1,8,8,8,8,8,8,0,0,0,1,1,3.57,3.57,clean
1,0,0,1,10,10,10,10,10,10,0,0,0,9,9,35,35,clean
1,0,0,1,13,13,13,13,13,13,0,0,0,9,9,35,35,clean
1,1,0,1,22,22,22,29,29,29,-7,-7,-7,1,1,28.57,28.57,clean
1,0,1,1,7,7,7,3,3,3,4,4,4,1,1,1.57,1.57,clean
1,0,0,1,34,34,34,10,10,10,24,24,24,2,2,28.57,28.57,clean
2,0,0,1,48,47,24,24,3,12,24,26,12,3,2,31.6,31.6,clean
2,1,0,1,159,65,53,25,9,8,134,57,45,3,2,30.79,30.79,clean
2,0,2,2,95,93,48,4,2,2,91,91,46,17,14,18.29,18.29,clean
1,0,1,1,59,59,59,1,1,1,58,58,58,1,1,23,23,clean
1,0,1,1,138,138,138,9,9,9,129,129,129,10,10,20.57,20.57,defective
1,0,1,1,120,120,120,0,0,0,120,120,120,10,10,33.72,33.72,defective
1,0,1,1,114,114,114,0,0,0,114,114,114,10,10,33.72,33.72,defective
5,0,2,4,368,6,33,206,58,19,162,50,15,67,33,24.21,24.21,clean
1,0,0,1,7,7,7,2,2,2,5,5,5,8,8,26.14,26.14,clean
1,0,0,1,34,34,34,0,0,0,34,34,34,1,1,20,20,clean
3,0,1,1,6,3,2,8,7,3,-2,1,-1,7,3,23.66,23.66,clean
1,0,0,1,50,50,50,0,0,0,50,50,50,24,24,13.29,13.29,clean
2,0,0,1,15,14,8,1,1,0,14,14,7,67,46,18.16,18.16,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,67,67,27.24,27.24,clean
2,0,1,2,9,8,4,14,13,7,-5,0,-2,67,42,22.62,22.62,clean
3,0,1,2,230,73,46,5,4,1,225,73,45,17,10,7.21,7.21,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,67,67,21.02,21.02,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,67,67,27.24,27.24,clean
7,0,2,2,288,9,17,235,9,14,53,33,3,25,8,19.33,19.33,defective
3,0,2,1,47,6,16,2,2,1,45,37,15,5,4,20.29,20.29,clean
1,0,0,1,2,2,2,2,2,2,0,0,0,2,2,34.09,34.09,clean
4,0,1,2,628,3,90,29,4,4,599,207,86,17,5,25,25,clean
7,0,2,2,3490,9,291,576,39,48,2914,722,243,17,4,27.14,27.14,clean
1,0,0,1,30,30,30,1,1,1,29,29,29,1,1,19.86,19.86,clean
2,0,0,1,6,5,3,3,3,2,3,2,2,2,2,24.46,24.46,clean
1,0,0,1,36,36,36,51,51,51,-15,-15,-15,11,11,34.57,34.57,defective
1,0,0,1,10,10,10,176,176,176,-166,-166,-166,11,11,34.57,34.57,clean
1,0,0,1,15,15,15,107,107,107,-92,-92,-92,11,11,34.57,34.57,clean
2,0,0,1,16,16,8,18,17,9,-2,15,-1,3,2,19.17,19.17,clean
4,0,4,2,9,6,2,8,8,2,1,6,0,5,2,18.18,18.18,clean
1,0,1,1,330,165,165,14,7,7,316,158,158,6,6,8.29,8.29,clean
1,0,0,1,0,0,0,14,14,14,-14,-14,-14,1,1,21.38,21.38,clean
1,0,0,1,1,1,1,2,2,2,-1,-1,-1,1,1,26.71,26.71,clean
2,0,1,1,268,8,45,42,8,7,226,55,38,5,4,18.57,18.57,clean
2,0,1,1,21,9,10,22,8,11,-1,1,0,5,3,10.86,10.86,clean
1,0,1,1,19,19,19,19,19,19,0,0,0,1,1,17.48,17.48,clean
1,0,0,1,5,5,5,5,5,5,0,0,0,1,1,25.39,25.39,clean
3,0,0,2,24,4,8,0,0,0,24,17,8,2,2,32.75,32.75,clean
1,0,0,1,29,29,29,0,0,0,29,29,29,3,3,30.57,30.57,clean
1,0,0,1,23,23,23,90,90,90,-67,-67,-67,1,1,20.72,20.72,clean
1,0,0,1,1,1,1,3,3,3,-2,-2,-2,4,4,17.19,17.19,clean
1,0,0,1,1,1,1,3,3,3,-2,-2,-2,4,4,20.43,20.43,clean
1,0,0,1,15,15,15,0,0,0,15,15,15,1,1,14.94,14.94,clean
1,0,0,1,0,0,0,68,34,34,-68,-34,-34,4,4,21.21,21.21,clean
1,0,0,1,37,37,37,1,1,1,36,36,36,24,24,18.92,18.92,clean
1,0,0,1,24,6,6,13424,3356,3356,-13400,-3350,-3350,4,4,22.73,22.73,clean
5,0,2,3,64,34,13,31,27,6,33,15,7,3,2,15.85,15.85,clean
3,0,1,3,5693,460,380,3127,386,208,2566,329,171,108,67,27.49,27.49,clean
4,1,2,3,1252,7,209,128,47,21,1124,401,187,108,46,23.23,23.23,clean
2,0,0,2,48,4,10,13032,4,2606,-12984,0,-2597,67,40,9.74,9.74,clean
1,1,0,1,70,35,35,38,19,19,32,16,16,4,4,24.14,24.14,defective
1,0,0,1,18,18,18,4,4,4,14,14,14,1,1,25.16,25.16,clean
2,0,0,1,762,381,254,6,6,2,756,381,252,4,3,31.07,31.07,clean
1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,14.43,14.43,clean
2,0,1,2,159,47,80,0,0,0,159,112,80,17,12,28.32,28.32,clean
1,0,0,1,11,11,11,0,0,0,11,11,11,1,1,32.58,32.58,clean
1,0,0,1,29,29,29,31,31,31,-2,-2,-2,3,3,30.21,30.21,clean
19,1,3,3,3588,9,171,600,94,29,2988,1148,142,17,3,30.78,30.78,clean
4,0,1,3,189,9,47,219,202,55,-30,2,-8,6,3,15.92,15.92,clean
1,0,0,1,5,5,5,0,0,0,5,5,5,2,2,30.27,30.27,clean
1,0,0,1,20,20,20,35,35,35,-15,-15,-15,1,1,24.99,24.99,clean
15,0,1,6,1392,8,73,873,99,46,519,462,27,6,3,21.36,21.36,clean
4,0,2,1,582,6,83,242,71,35,340,120,49,6,4,13.05,13.05,clean
1,0,1,1,31,31,31,9,9,9,22,22,22,1,1,16.53,16.53,clean
1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,3.57,3.57,clean
1,0,1,1,7,7,7,0,0,0,7,7,7,1,1,32.07,32.07,clean
1,0,0,1,24,24,24,0,0,0,24,24,24,1,1,26.57,26.57,clean
1,0,0,1,12,6,6,6,3,3,6,3,3,3,3,27.51,27.51,clean
2,0,0,1,6,6,3,42,42,21,-36,6,-18,1,1,26.71,26.71,clean
1,0,0,1,414,207,207,0,0,0,414,207,207,2,2,35.14,35.14,clean
1,0,0,1,246449,2261,2261,0,0,0,246449,2261,2261,1001,1001,31.29,31.29,clean
4,0,1,3,39,6,10,60,6,15,-21,16,-5,17,6,32.62,32.62,clean
2,0,0,1,7,7,4,9,6,4,-2,4,-1,7,4,25.53,25.53,clean
1,0,1,1,39,39,39,0,0,0,39,39,39,108,108,35.14,35.14,clean
1,0,1,1,40,40,40,0,0,0,40,40,40,108,108,35.14,35.14,clean
1,0,1,1,259,259,259,0,0,0,259,259,259,108,108,35.14,35.14,clean
1,0,1,1,38,38,38,0,0,0,38,38,38,108,108,35.14,35.14,clean
1,0,1,1,200,50,50,0,0,0,200,50,50,108,108,35.14,35.14,clean
1,0,1,1,163,163,163,0,0,0,163,163,163,108,108,35.14,35.14,clean
1,0,1,1,103,103,103,0,0,0,103,103,103,108,108,35.14,35.14,clean
1,0,1,1,34,34,34,0,0,0,34,34,34,108,108,35.14,35.14,clean
1,0,1,1,36,36,36,0,0,0,36,36,36,108,108,35.14,35.14,clean
1,0,1,1,37,37,37,0,0,0,37,37,37,108,108,35.14,35.14,clean
1,0,1,1,117,117,117,0,0,0,117,117,117,108,108,35.14,35.14,clean
1,0,1,1,488,61,61,0,0,0,488,61,61,108,108,35.14,35.14,clean
1,0,1,1,235,235,235,0,0,0,235,235,235,108,108,35.14,35.14,clean
1,0,0,1,1075,215,215,0,0,0,1075,215,215,12,12,7.57,7.57,clean
1,0,0,1,4,4,4,4,4,4,0,0,0,62,62,26.43,26.43,clean
7,0,3,3,440,9,31,218,5,16,222,58,16,62,13,23.04,23.04,clean
2,0,1,1,66,65,33,2,1,1,64,64,32,4,2,21.34,21.34,clean
4,0,1,2,1756,8,146,58,8,5,1698,280,142,62,21,26.11,26.11,clean
2,0,0,2,282,18,70,36,18,9,246,123,62,62,33,21.72,21.72,clean
3,0,0,1,129,9,14,1545,9,172,-1416,0,-157,12,6,15.49,15.49,clean
9,0,6,4,186,8,13,77,4,6,109,22,8,62,15,10.94,10.94,clean
2,0,0,2,75,3,15,74,2,15,1,1,0,62,36,22.34,22.34,clean
1,0,0,1,24,24,24,24,24,24,0,0,0,62,62,26.43,26.43,clean
8,0,2,2,120,7,10,453,7,38,-333,12,-28,62,10,20.87,20.87,clean
1,0,0,1,20,20,20,20,20,20,0,0,0,62,62,17.81,17.81,clean
2,0,0,2,22,2,7,14,6,5,8,4,3,62,33,11.14,11.14,clean
1,0,0,1,13,13,13,13,13,13,0,0,0,67,67,18.21,18.21,clean
1,0,0,1,6,6,6,0,0,0,6,6,6,7,7,28.86,28.86,clean
1,0,0,1,1,1,1,10,10,10,-9,-9,-9,19,19,32.86,32.86,clean
1,0,0,1,0,0,0,13,13,13,-13,-13,-13,19,19,17.57,17.57,clean
1,0,0,1,128,64,64,46,23,23,82,41,41,2,2,17.72,17.72,clean
1,0,0,1,2,2,2,31,31,31,-29,-29,-29,19,19,32.86,32.86,clean
1,0,0,1,0,0,0,40,20,20,-40,-20,-20,19,19,32.86,32.86,clean
1,0,0,1,0,0,0,25,25,25,-25,-25,-25,19,19,23.86,23.86,clean
1,0,0,1,0,0,0,38,19,19,-38,-19,-19,19,19,32.86,32.86,clean
2,0,0,1,8,8,3,58,29,19,-50,8,-17,19,10,24.05,24.05,clean
1,0,0,1,0,0,0,76,19,19,-76,-19,-19,19,19,32.86,32.86,clean
1,0,0,1,6,6,6,0,0,0,6,6,6,7,7,28.86,28.86,clean
1,0,1,1,3,3,3,3,3,3,0,0,0,1,1,5,5,clean
2,0,1,2,178,78,59,18,18,6,160,78,53,7,4,9.93,9.93,clean
1,0,0,1,9,9,9,0,0,0,9,9,9,7,7,28.86,28.86,clean
1,0,0,1,11,11,11,0,0,0,11,11,11,7,7,28.86,28.86,clean
1,0,0,1,2,2,2,0,0,0,2,2,2,1,1,23.49,23.49,clean
1,0,0,1,0,0,0,58,58,58,-58,-58,-58,19,19,32.86,32.86,clean
1,0,0,1,0,0,0,58,29,29,-58,-29,-29,19,19,32,32,clean
1,0,0,1,13514029,16069,16069,9018884,10724,10724,4495145,5345,5345,1001,1001,31.29,31.29,clean
1,0,0,1,17138,418,418,2378,58,58,14760,360,360,1001,1001,31.29,31.29,clean
1,0,0,1,2,2,2,4,4,4,-2,-2,-2,1,1,24.85,24.85,clean
1,0,0,1,203,29,29,224,32,32,-21,-3,-3,1001,1001,31.29,31.29,clean
1,0,0,1,3,3,3,2,2,2,1,1,1,1,1,22.82,22.82,clean
1,0,0,1,12,12,12,25,25,25,-13,-13,-13,2,2,20.94,20.94,clean
1,0,0,1,0,0,0,3,3,3,-3,-3,-3,1,1,22.93,22.93,clean
2,0,0,2,125,124,62,12,11,6,113,113,56,6,4,30.12,30.12,clean
2,0,0,1,157,38,31,260,14,52,-103,13,-21,3,2,24.29,24.29,clean
7,0,1,3,154,29,15,32,6,3,122,26,12,5,2,27.11,27.11,clean
2,0,0,2,60,7,30,4,3,2,56,52,28,5,3,28.48,28.48,clean
6,0,0,1,57,5,8,19,5,3,38,11,5,2,1,16.89,16.89,clean
1,0,0,1,4,4,4,0,0,0,4,4,4,1,1,28.18,28.18,clean
1,0,0,1,4,4,4,0,0,0,4,4,4,1,1,30.71,30.71,clean
1,0,0,1,52,52,52,21,21,21,31,31,31,1,1,10.62,10.62,clean
1,0,0,1,75,75,75,0,0,0,75,75,75,2,2,30.79,30.79,clean
1,0,0,1,2,2,2,439,439,439,-437,-437,-437,2,2,25.9,25.9,clean
4,0,0,3,24,4,6,8,4,2,16,13,4,24,7,30.31,30.31,clean
4,1,0,2,905,78,226,562,60,140,343,468,86,5,4,23,23,clean
11,0,0,5,804,8,47,249,9,15,555,106,33,5,2,22.81,22.81,clean
2,0,0,1,752,718,376,10,10,5,742,718,371,1,1,27.48,27.48,clean
2,0,1,2,14,14,7,14,14,7,0,14,0,1,1,20.29,20.29,clean
2,0,1,1,6,5,3,2,1,1,4,4,2,6,4,16.95,16.95,clean
1,0,0,1,16,8,8,8,4,4,8,4,4,6,6,29.14,29.14,clean
1,0,0,1,24,12,12,6,3,3,18,9,9,2,2,24.86,24.86,clean
2,0,1,1,277,86,138,63,63,32,214,191,107,3,2,25.39,25.39,clean
1,0,0,1,147,147,147,0,0,0,147,147,147,3,3,25.57,25.57,clean
3,0,0,1,66,6,16,120,50,30,-54,35,-14,3,2,25.57,25.57,clean
3,0,3,1,430,54,108,61,27,15,369,168,92,2,2,25.29,25.29,clean
1,0,0,1,5,5,5,2,2,2,3,3,3,1,1,27.57,27.57,clean
1,0,0,1,5,5,5,2,2,2,3,3,3,2,2,31.29,31.29,clean
1,0,0,1,4,4,4,0,0,0,4,4,4,2,2,25.76,25.76,clean
5,0,4,2,204,8,19,45,9,4,159,22,14,4,2,28.19,28.19,defective
1,0,0,1,0,0,0,830,166,166,-830,-166,-166,10,10,1.86,1.86,clean
1,0,0,1,660,165,165,0,0,0,660,165,165,10,10,1.86,1.86,clean
1,0,0,1,18,9,9,0,0,0,18,9,9,2,2,23.71,23.71,clean
1,0,0,1,24,12,12,0,0,0,24,12,12,6,6,18.64,18.64,clean
2,0,0,1,23,8,8,8,3,3,15,5,5,6,4,29.14,29.14,clean
3,0,0,1,42,8,10,105,6,26,-63,7,-16,2,1,19.47,19.47,clean
1,0,0,1,3,3,3,0,0,0,3,3,3,5,5,27.58,27.58,clean
1,0,0,1,4,4,4,2,2,2,2,2,2,1,1,30.12,30.12,clean
3,0,1,1,279,79,93,49,5,16,230,190,77,17,7,25.79,25.79,clean
1,0,0,1,288,288,288,131,131,131,157,157,157,1,1,31.5,31.5,clean
1,0,0,1,115,115,115,171,171,171,-56,-56,-56,1,1,27.95,27.95,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,4,4,17.63,17.63,clean
1,0,0,1,9,9,9,9,9,9,0,0,0,67,67,24.47,24.47,clean
5,0,2,1,44,38,9,45,4,9,-1,3,0,3,2,18.01,18.01,clean
1,0,0,1,0,0,0,15,15,15,-15,-15,-15,1,1,25.43,25.43,clean
1,0,0,1,7,7,7,0,0,0,7,7,7,2,2,33.43,33.43,clean
3,0,0,3,139,87,46,19,19,6,120,87,40,6,3,23.89,23.89,clean
3,0,2,2,49,7,16,32,29,11,17,38,6,1,1,15.29,15.29,clean
1,0,0,1,170,85,85,120,60,60,50,25,25,2,2,23.85,23.85,clean
3,0,0,3,235,234,78,166,2,55,69,71,23,1,1,22.07,22.07,clean
1,0,0,1,7,7,7,7,7,7,0,0,0,1,1,23.41,23.41,clean
1,0,0,1,15,15,15,0,0,0,15,15,15,1,1,15.75,15.75,clean
1,0,1,1,88,88,88,18,18,18,70,70,70,6,6,8.29,8.29,clean
4,0,2,3,506,80,72,82,8,12,424,108,61,108,38,17.83,17.83,clean
2,0,1,2,35,3,12,31,3,10,4,2,1,108,88,24.05,24.05,clean
2,0,1,2,37,3,12,33,3,11,4,2,1,108,88,23.43,23.43,clean
1,1,0,1,20,5,5,416,104,104,-396,-99,-99,49,49,26.43,26.43,clean
3,1,1,1,439,85,55,438,84,55,1,1,0,62,38,20.39,20.39,clean
2,0,2,2,10,8,5,8,7,4,2,1,1,9,5,12.49,12.49,clean
2,0,1,2,172,22,86,2,2,1,170,150,85,108,78,34.78,34.78,clean
4,0,1,2,54,6,5,120,5,12,-66,9,-7,108,46,29.17,29.17,clean
4,0,3,3,231,94,46,137,8,27,94,43,19,9,3,8.86,8.86,clean
2,0,1,1,42,15,14,1,1,0,41,15,14,4,2,24.3,24.3,clean
1,1,0,1,10,10,10,0,0,0,10,10,10,49,49,23.86,23.86,clean
3,0,1,3,337,81,42,282,8,35,55,73,7,108,67,29.4,29.4,clean
1,1,0,1,36,18,18,92,46,46,-56,-28,-28,49,49,27.86,27.86,clean
7,1,1,2,390,4,43,519,2,58,-129,30,-14,67,21,25.33,25.33,clean
1,1,0,1,15,5,5,198,66,66,-183,-61,-61,49,49,27.78,27.78,clean
5,1,0,3,495,6,31,324,7,20,171,38,11,62,35,23.33,23.33,clean
3,0,0,2,491,97,98,72,4,14,419,112,84,53,37,30.54,30.54,defective
4,0,0,3,48,9,10,26,3,5,22,11,4,62,24,12.91,12.91,clean
6,1,0,3,24,4,3,14,6,2,10,4,1,67,21,28.76,28.76,clean
1,1,0,1,20,5,5,408,102,102,-388,-97,-97,49,49,27.78,27.78,clean
10,1,2,4,692,92,35,574,7,29,118,35,6,108,31,26.07,26.07,clean
4,0,1,3,396,87,50,56,3,7,340,87,42,53,32,29,29,clean
2,0,0,2,97,77,48,17,17,8,80,77,40,53,50,30.57,30.57,clean
2,1,0,2,44,8,22,23,22,12,21,14,10,53,51,26.89,26.89,clean
2,0,1,2,4,1,1,4,1,1,0,0,0,9,8,13.23,13.23,clean
1,1,0,1,10,5,5,186,93,93,-176,-88,-88,49,49,27.78,27.78,clean
3,1,0,2,1029,81,114,532,76,59,497,68,55,49,35,25.34,25.34,defective
1,0,1,1,812,203,203,0,0,0,812,203,203,108,108,24.61,24.61,defective
10,0,3,4,779,9,31,530,9,21,249,30,10,108,30,22.88,22.88,clean
3,0,0,2,117,5,29,2,2,0,115,104,29,53,21,27.07,27.07,clean
2,0,1,2,32,4,11,0,0,0,32,14,11,108,66,31.14,31.14,clean
1,0,0,1,748,187,187,0,0,0,748,187,187,53,53,27.93,27.93,clean
5,0,1,4,160,28,18,116,9,13,44,26,5,108,52,22.28,22.28,clean
2,0,0,1,84,15,14,36,7,6,48,8,8,53,34,18.98,18.98,clean
13,0,3,5,1016,8,24,1896,75,45,-880,34,-21,108,33,20.91,20.91,clean
1,0,1,1,2,2,2,1,1,1,1,1,1,1,1,26.79,26.79,clean
3,0,1,3,548,3,91,248,9,41,300,108,50,17,10,20.27,20.27,clean
1,1,0,1,5,5,5,59,59,59,-54,-54,-54,49,49,27.86,27.86,clean
5,1,2,4,84,7,14,62,6,10,22,10,4,53,22,24.35,24.35,clean
2,0,0,2,61,23,20,68,33,23,-7,21,-2,48,28,28.92,28.92,clean
1,0,0,1,194,97,97,0,0,0,194,97,97,8,8,34.57,34.57,clean
11,0,5,4,1807,7,60,1765,9,59,42,11,1,108,24,17.53,17.53,clean
1,0,0,1,20,20,20,22,22,22,-2,-2,-2,48,48,29,29,clean
16,1,3,4,5435,9,94,3957,80,68,1478,66,25,62,16,21.63,21.63,clean
3,0,1,3,73,38,18,29,3,7,44,38,11,108,67,30.38,30.38,clean
3,0,1,3,77,40,19,33,3,8,44,40,11,108,67,30.38,30.38,clean
4,0,0,3,355,4,22,318,31,20,37,10,2,67,49,25.09,25.09,clean
4,0,0,3,282,9,35,32,8,4,250,109,31,53,27,30.59,30.59,clean
4,0,0,3,52,9,9,131,91,22,-79,18,-13,53,17,27.66,27.66,clean
3,0,1,3,59,34,15,21,9,5,38,34,10,108,67,30.38,30.38,clean
3,0,1,3,65,36,16,25,3,6,40,36,10,108,67,30.38,30.38,clean
3,0,1,3,68,37,17,27,3,7,41,37,10,108,67,30.38,30.38,clean
1,0,0,1,504,63,63,0,0,0,504,63,63,27,27,28,28,clean
1,0,0,1,118,118,118,0,0,0,118,118,118,9,9,28.54,28.54,defective
2,0,1,2,25,3,8,21,9,7,4,2,1,108,88,32.36,32.36,clean
2,0,1,2,29,3,10,25,3,8,4,2,1,108,88,32.36,32.36,clean
2,0,1,2,31,3,10,27,3,9,4,2,1,108,88,32.36,32.36,clean
7,0,2,3,2128,9,133,362,8,23,1766,215,110,53,16,30.32,30.32,clean
6,0,1,4,91,6,10,71,4,8,20,17,2,62,31,24.17,24.17,clean
24,1,1,5,1124,9,17,705,8,10,419,47,6,108,22,22.87,22.87,defective
1,0,0,1,56,56,56,23,23,23,33,33,33,53,53,18.59,18.59,clean
1,1,0,1,136,68,68,286,143,143,-150,-75,-75,49,49,26.43,26.43,clean
2,1,0,2,38,9,19,38,9,19,0,0,0,67,58,22.36,22.36,clean
2,0,1,2,3,1,1,0,0,0,3,1,1,2,2,22,22,clean
3,0,0,2,29,8,10,114,97,38,-85,9,-28,67,27,26.19,26.19,clean
2,0,1,2,110,8,11,160,8,16,-50,0,-5,108,88,30.38,30.38,clean
1,0,0,1,6,6,6,4,4,4,2,2,2,2,2,17.25,17.25,clean
2,0,1,1,77,59,38,3,2,2,74,57,37,1,1,15.68,15.68,clean
3,0,0,1,26,4,9,5,3,2,21,16,7,3,2,31.99,31.99,clean
1,0,0,1,26,13,13,2,1,1,24,12,12,2,2,31.07,31.07,clean
1,0,0,1,6,6,6,6,6,6,0,0,0,1,1,10.43,10.43,clean
1,0,0,1,166,166,166,197,197,197,-31,-31,-31,1,1,27.19,27.19,clean
1,0,0,1,95,95,95,88,88,88,7,7,7,1,1,9.96,9.96,clean
4,0,2,1,212,8,53,175,97,44,37,68,9,1,1,22.7,22.7,clean
8,1,3,2,806,5,101,588,4,74,218,115,27,1,1,20.36,20.36,clean
1,0,0,1,1,1,1,1,1,1,0,0,0,24,24,18.5,18.5,clean
2,0,1,1,7,7,4,22,21,11,-15,6,-8,4,4,23.26,23.26,clean
2,0,1,1,7,7,4,29,29,14,-22,7,-11,4,4,25.98,25.98,clean
2,0,2,1,3,2,2,0,0,0,3,2,2,5,4,17.93,17.93,clean
2,0,1,1,7,7,4,24,23,12,-17,6,-8,4,4,26.05,26.05,clean
2,0,1,1,7,7,4,20,20,10,-13,7,-6,4,4,25.26,25.26,clean
1,0,1,1,464,464,464,0,0,0,464,464,464,1,1,33.14,33.14,defective
1,0,0,1,243,243,243,301,301,301,-58,-58,-58,11,11,34.57,34.57,defective
2,0,1,1,57,40,28,34,17,17,23,23,12,1,1,23.36,23.36,clean
2,0,0,1,87,69,44,42,42,21,45,69,22,1,1,28.67,28.67,clean
1,0,0,1,1,1,1,5,5,5,-4,-4,-4,2,2,26.49,26.49,clean
2,0,1,2,7,5,4,0,0,0,7,5,4,3,2,22.39,22.39,clean
2,0,0,2,2193,9,548,9,9,2,2184,728,546,67,40,21.79,21.79,clean
2,0,0,2,157,7,78,7,7,4,150,150,75,67,40,21.83,21.83,clean
3,1,0,3,4350,209,725,2397,1193,400,1953,1307,326,67,43,26.06,26.06,clean
2,0,0,2,770,9,385,9,9,4,761,761,380,67,40,23.53,23.53,clean
5,1,3,3,474,50,95,9,4,2,465,397,93,108,38,22.89,22.89,clean
3,0,1,2,52,4,17,17,7,6,35,35,12,10,4,11.81,11.81,clean
1,0,0,1,4,4,4,4,4,4,0,0,0,67,67,29.57,29.57,clean
1,0,0,1,28,28,28,28,28,28,0,0,0,67,67,19.38,19.38,clean
