@relation 'dataset_file_h-weka.filters.supervised.instance.SMOTE-C0-K5-P3000.0-S1-weka.filters.unsupervised.attribute.Remove-R1-6,8,10-11'

@attribute mods numeric
@attribute cyco numeric
@attribute label {clean,defective}

@data
1692,3,clean
1454,5,clean
1692,0,clean
1692,0,clean
1692,0,clean
1692,27,clean
1454,27,clean
1692,44,clean
1692,29,defective
1454,44,defective
1692,0,clean
1454,0,defective
1692,2,clean
1692,0,clean
1454,0,clean
1692,19,clean
1454,26,clean
1700,33,clean
1355,34,clean
1692,0,clean
1692,0,clean
1692,98,clean
1454,102,clean
1355,107,clean
1692,10,clean
1692,20,clean
1355,20,clean
1692,3,clean
1692,10,clean
1692,9,clean
1692,22,clean
1692,33,clean
1692,11,clean
1454,13,defective
1692,0,clean
1692,0,clean
1692,5,defective
1454,5,defective
1700,3,clean
1692,6,clean
1520,6,clean
1692,9,clean
1520,9,clean
1692,0,clean
1692,6,clean
1520,6,clean
1700,6,clean
1692,6,clean
1692,20,clean
1520,22,clean
1355,25,clean
1692,0,clean
1692,9,clean
1692,17,clean
1692,4,clean
1692,1,defective
1520,1,clean
1692,1,clean
1692,0,clean
1692,0,clean
1692,53,clean
1454,53,clean
1520,53,clean
1700,53,clean
1692,73,clean
1692,9,clean
1692,2,clean
1692,1,clean
1692,12,clean
1520,12,clean
1692,46,clean
1692,0,clean
1692,2,clean
1692,137,clean
1692,3,clean
1692,47,defective
1454,47,defective
1692,5,clean
1692,9,clean
1692,0,defective
1454,0,defective
1692,0,clean
1692,0,clean
1454,0,clean
1700,0,clean
1692,3,clean
1692,0,clean
1692,0,clean
1700,0,clean
1692,0,clean
1700,0,clean
1692,23,clean
1520,23,clean
1700,24,clean
1692,0,clean
1692,6,clean
1520,6,clean
1700,6,clean
1692,0,clean
1692,0,clean
1454,0,clean
1520,0,clean
1700,0,clean
1692,27,defective
1454,30,clean
1520,31,clean
1700,32,clean
1355,35,defective
1692,0,clean
1520,0,clean
1692,45,clean
1520,46,clean
1692,169,clean
1454,169,clean
1520,171,clean
1692,114,clean
1520,114,clean
1692,4,clean
1454,3,defective
1520,3,clean
1692,0,clean
1520,0,clean
1692,2,clean
1692,57,clean
1454,57,clean
1692,95,clean
1520,95,clean
1355,95,clean
1692,37,clean
1692,4,clean
1692,15,clean
1692,35,clean
1692,24,clean
1355,24,clean
1692,8,clean
1692,11,clean
1520,22,clean
1700,39,clean
1692,11,clean
1692,0,clean
1692,21,clean
1454,21,clean
1355,21,clean
1692,61,clean
1454,61,clean
1692,14,clean
1454,14,clean
1692,0,clean
1454,0,defective
1692,5,clean
1692,14,clean
1520,14,clean
1355,14,clean
1692,0,clean
1520,0,clean
1700,0,clean
1692,0,clean
1700,0,clean
1355,0,clean
1454,144,clean
1520,144,clean
1700,136,clean
1355,141,clean
1454,18,clean
1520,18,clean
1454,0,clean
1454,114,clean
1454,209,clean
1700,210,clean
1355,212,clean
1454,0,clean
1355,0,clean
1454,65,clean
1454,0,clean
1454,6,clean
1454,19,clean
1700,39,clean
1454,4,clean
1454,16,clean
1454,5,clean
1454,170,clean
1454,0,clean
1454,0,clean
1454,0,clean
1700,0,clean
1454,0,clean
1454,0,clean
1520,0,clean
1700,0,clean
1454,0,clean
1700,0,clean
1454,0,clean
1520,0,clean
1454,288,clean
1454,111,clean
1520,111,clean
1700,113,clean
1355,113,clean
1454,0,clean
1355,0,clean
1454,6,defective
1520,4,clean
1454,0,clean
1454,36,clean
1454,25,clean
1454,0,clean
1700,0,clean
1355,0,clean
1454,0,clean
1520,0,clean
1454,0,clean
1520,0,clean
1700,0,clean
1454,0,clean
1454,6,clean
1454,0,clean
1700,0,clean
1454,30,clean
1700,32,clean
1355,32,clean
1454,0,clean
1520,0,clean
1454,56,clean
1520,57,clean
1454,0,clean
1520,0,clean
1700,0,clean
1454,9,clean
1454,3,clean
1454,14,clean
1454,4,defective
1454,16,clean
1454,6,defective
1454,0,clean
1454,0,clean
1454,4,clean
1520,5,clean
1454,0,clean
1520,0,clean
1454,95,clean
1700,95,clean
1454,0,clean
1700,0,clean
1454,0,clean
1520,0,clean
1700,0,clean
1454,0,defective
1454,4,clean
1520,4,clean
1454,23,clean
1454,173,clean
1700,174,clean
1355,174,clean
1454,0,clean
1454,0,clean
1454,12,clean
1520,13,clean
1700,13,clean
1454,0,clean
1355,0,clean
1454,38,clean
1454,1,clean
1454,42,clean
1520,42,clean
1700,45,clean
1355,45,clean
1454,0,clean
1454,32,clean
1454,10,clean
1700,10,clean
1454,14,clean
1520,12,clean
1700,12,clean
1454,10,clean
1520,9,clean
1700,9,clean
1454,12,clean
1454,55,clean
1454,11,defective
1454,0,clean
1454,0,clean
1355,0,clean
1454,9,clean
1454,0,clean
1454,51,clean
1520,51,clean
1454,9,clean
1355,9,clean
1454,0,clean
1454,16,clean
1454,54,clean
1520,54,clean
1700,54,clean
1454,25,clean
1700,25,clean
1454,2,clean
1454,8,clean
1520,8,clean
1454,3,clean
1454,5,clean
1454,31,clean
1454,21,clean
1454,23,clean
1454,0,defective
1454,127,clean
1454,68,defective
1454,1,clean
1454,10,clean
1454,0,clean
1454,0,clean
1454,0,clean
1700,0,clean
1454,0,clean
1454,0,clean
1520,0,clean
1454,0,clean
1520,0,clean
1700,0,clean
1355,0,clean
1454,0,clean
1520,0,clean
1454,0,clean
1700,0,clean
1454,0,clean
1520,0,clean
1700,0,clean
1355,0,clean
1454,0,clean
1700,0,clean
1454,0,clean
1355,0,clean
1454,0,clean
1700,0,clean
1454,0,clean
1520,0,clean
1700,0,clean
1355,0,defective
1454,0,clean
1454,0,clean
1454,12,clean
1520,12,clean
1454,52,clean
1454,10,clean
1700,10,clean
1355,10,clean
1454,0,clean
1520,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1520,0,clean
1454,0,clean
1520,0,clean
1700,0,clean
1454,0,clean
1454,14,clean
1454,0,clean
1454,2,clean
1454,0,clean
1520,0,clean
1454,41,clean
1520,37,defective
1700,44,clean
1454,14,clean
1454,8,clean
1700,8,clean
1454,0,defective
1520,0,clean
1454,38,defective
1520,37,clean
1700,37,clean
1355,37,clean
1454,113,clean
1454,2,defective
1520,2,clean
1454,34,defective
1355,65,clean
1454,2,defective
1520,2,clean
1355,2,clean
1454,7,clean
1454,1,defective
1520,1,clean
1454,26,clean
1454,0,defective
1520,0,clean
1454,141,clean
1520,148,clean
1700,148,clean
1355,156,clean
1454,2,defective
1520,2,clean
1355,3,clean
1454,72,defective
1520,72,clean
1454,4,clean
1520,4,clean
1454,12,clean
1454,0,clean
1520,0,clean
1700,0,clean
1355,0,defective
1454,17,clean
1520,19,clean
1700,19,clean
1355,19,clean
1454,29,defective
1520,29,clean
1454,46,clean
1454,6,defective
1520,6,clean
1454,0,clean
1454,0,clean
1454,18,clean
1355,21,defective
1454,0,clean
1355,0,defective
1454,6611,clean
1454,0,clean
1454,0,clean
1454,10,clean
1520,10,clean
1700,11,clean
1454,0,clean
1520,0,clean
1700,0,clean
1355,0,clean
1454,6,clean
1520,7,clean
1700,8,clean
1355,8,clean
1454,92,clean
1520,98,clean
1700,99,clean
1355,99,clean
1454,10,clean
1520,15,clean
1700,37,clean
1454,26,clean
1700,27,clean
1454,4,clean
1700,4,clean
1454,0,clean
1454,0,clean
1454,3,clean
1520,3,clean
1355,5,clean
1454,0,clean
1454,1,clean
1454,0,clean
1520,0,clean
1454,39,clean
1700,39,clean
1355,39,clean
1454,26,clean
1454,11,defective
1454,16,defective
1454,1,clean
1454,8,clean
1454,1,clean
1454,30,clean
1454,187,clean
1454,0,clean
1700,0,clean
1454,17,clean
1700,17,clean
1454,10,clean
1520,10,clean
1700,15,clean
1454,2,clean
1520,24,clean
1700,24,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,25,clean
1454,33,clean
1454,144,clean
1520,143,clean
1355,143,clean
1454,64,clean
1355,64,clean
1454,0,clean
1520,0,clean
1454,53,clean
1700,53,clean
1355,53,clean
1454,0,clean
1520,0,clean
1355,0,clean
1454,2,clean
1454,16,clean
1454,5,clean
1454,2,clean
1520,3,clean
1700,3,clean
1355,4,clean
1454,55,clean
1520,55,clean
1454,40,clean
1520,40,clean
1700,41,clean
1454,2,clean
1520,2,clean
1700,2,clean
1454,125,clean
1700,125,clean
1355,131,clean
1454,1,clean
1454,18,clean
1454,9,defective
1454,0,clean
1454,16,clean
1454,23,clean
1454,18,clean
1454,16,clean
1454,0,clean
1454,0,clean
1454,3,clean
1454,12,clean
1520,13,clean
1700,13,clean
1454,186,clean
1520,189,clean
1454,6,clean
1454,0,clean
1454,220,clean
1454,0,clean
1454,20,clean
1700,21,clean
1454,31,clean
1700,31,clean
1454,18,clean
1700,23,clean
1454,13,clean
1700,14,clean
1355,15,clean
1454,38,clean
1700,38,clean
1454,47,clean
1700,72,defective
1454,7,clean
1700,7,clean
1454,0,clean
1454,14,clean
1520,14,clean
1454,1,clean
1520,1,clean
1454,2,clean
1454,9,clean
1454,1,clean
1454,2,clean
1454,75,clean
1520,75,clean
1700,77,clean
1355,80,clean
1454,2,clean
1355,2,clean
1454,2,clean
1454,2,clean
1454,2,clean
1454,8,clean
1454,2,clean
1454,1,clean
1520,1,clean
1454,23,clean
1520,23,clean
1700,23,clean
1454,1,clean
1520,1,clean
1454,1,clean
1520,1,clean
1454,2,clean
1454,48,clean
1520,48,clean
1454,6,clean
1454,2,clean
1454,7,clean
1454,3,clean
1520,3,clean
1454,10,clean
1700,11,clean
1454,9,clean
1700,9,clean
1454,55,clean
1520,55,clean
1700,25,clean
1454,6,clean
1454,0,clean
1454,12,clean
1454,52,clean
1454,96,clean
1700,98,clean
1454,0,clean
1454,193,clean
1454,26,defective
1454,1,clean
1520,1,clean
1454,1,clean
1454,0,clean
1700,0,clean
1355,0,clean
1454,22,clean
1454,0,defective
1454,0,clean
1520,0,clean
1454,2,clean
1700,2,clean
1454,50,clean
1520,47,clean
1700,47,clean
1454,27,clean
1520,27,clean
1454,10,clean
1454,5,clean
1454,7,clean
1454,26,clean
1454,0,clean
1454,11,clean
1454,1,defective
1454,92,defective
1454,0,defective
1454,32,clean
1520,32,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,12,clean
1454,0,clean
1700,0,clean
1454,13,clean
1454,2,clean
1700,2,clean
1454,54,clean
1700,52,clean
1454,66,clean
1454,3,clean
1454,0,clean
1520,0,clean
1700,0,clean
1355,0,clean
1454,0,clean
1700,0,clean
1454,0,clean
1454,43,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,49,defective
1454,0,defective
1454,46,clean
1454,59,clean
1520,73,clean
1700,73,clean
1355,73,clean
1454,167,clean
1700,171,clean
1454,15,clean
1700,15,clean
1454,7,clean
1520,7,clean
1700,7,clean
1454,14,clean
1454,83,clean
1520,83,clean
1454,17,clean
1520,21,clean
1454,4,clean
1520,8,defective
1355,8,clean
1454,4,clean
1520,5,defective
1454,9,clean
1454,7,defective
1454,0,clean
1454,0,clean
1700,0,clean
1454,26,clean
1454,8,clean
1454,15,clean
1454,2,clean
1454,0,clean
1454,8,clean
1454,0,clean
1454,6,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,14,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,11,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,9,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,8,clean
1454,8,clean
1520,12,clean
1454,0,clean
1454,0,clean
1454,46,defective
1520,46,clean
1700,48,clean
1355,48,clean
1454,11,clean
1520,11,clean
1700,11,clean
1454,0,clean
1454,20,clean
1454,36,clean
1454,60,clean
1454,82,clean
1454,17,clean
1454,0,clean
1700,0,clean
1454,6,defective
1454,5,defective
1454,11,clean
1454,13,clean
1700,13,clean
1454,10,clean
1520,10,clean
1454,14,clean
1454,28,clean
1454,14,clean
1355,14,clean
1454,43,clean
1454,24,clean
1454,21,clean
1454,15,clean
1454,8,clean
1454,78,clean
1454,2,clean
1454,0,clean
1454,0,clean
1454,0,clean
1454,51,clean
1454,44,clean
1700,49,clean
1454,61,defective
1520,61,clean
1454,60,clean
1454,36,clean
1454,2,clean
1520,2,clean
1700,2,clean
1454,21,clean
1520,29,clean
1700,33,clean
1454,0,clean
1454,61,clean
1700,68,clean
1454,0,clean
1520,0,clean
1700,0,clean
1454,39,clean
1520,39,defective
1700,39,clean
1355,43,clean
1454,12,defective
1454,0,clean
1454,59,clean
1520,60,clean
1700,58,clean
1454,1,clean
1454,27,clean
1454,0,clean
1454,14,clean
1454,0,clean
1454,38,clean
1454,0,clean
1454,40,clean
1454,21,clean
1700,21,clean
1454,0,clean
1454,3,defective
1520,3,clean
1700,4,clean
1454,60,clean
1520,60,clean
1454,0,clean
1454,0,clean
1454,1,clean
1520,5,clean
1454,3,clean
1520,3,clean
1454,0,clean
1520,0,clean
1454,0,clean
1520,31,clean
1454,0,clean
1454,0,clean
1700,0,clean
1454,44,clean
1454,0,clean
1454,11,clean
1355,11,clean
1454,7,defective
1454,0,clean
1454,0,clean
1454,0,clean
1700,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1700,0,clean
1520,9,clean
1355,10,clean
1520,1,clean
1700,1,clean
1520,0,clean
1520,8,clean
1700,12,clean
1355,12,clean
1520,24,defective
1700,24,clean
1355,24,clean
1520,317,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1700,0,clean
1520,0,clean
1520,0,clean
1355,0,clean
1520,0,clean
1700,0,clean
1355,0,clean
1520,0,clean
1520,0,clean
1355,0,clean
1520,0,clean
1700,0,clean
1520,0,clean
1700,0,clean
1520,0,clean
1700,0,clean
1520,0,clean
1700,0,clean
1355,0,clean
1520,0,clean
1520,57,clean
1520,13,clean
1355,13,clean
1520,0,defective
1700,0,clean
1520,9,clean
1700,9,clean
1520,16,clean
1355,16,clean
1520,10,clean
1520,0,clean
1700,0,clean
1520,0,clean
1700,0,clean
1520,0,clean
1355,0,clean
1520,0,clean
1355,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1355,0,clean
1520,27,clean
1700,27,clean
1520,111,clean
1700,138,clean
1355,138,clean
1520,0,clean
1700,0,clean
1355,0,clean
1520,16,clean
1520,10,clean
1520,0,clean
1520,17,clean
1700,17,clean
1520,4,clean
1520,16,clean
1520,22,clean
1520,3,clean
1520,19,clean
1520,13,clean
1700,13,clean
1520,7,clean
1700,7,clean
1520,9,clean
1700,9,clean
1520,23,clean
1700,23,clean
1520,5,clean
1700,5,clean
1520,28,clean
1700,28,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,29,clean
1520,17,clean
1700,17,clean
1520,0,clean
1520,0,clean
1520,16,clean
1700,16,clean
1520,21,clean
1700,21,clean
1520,0,clean
1520,277,clean
1700,277,clean
1520,9,clean
1520,29,clean
1700,29,clean
1520,11,clean
1520,34,clean
1700,34,clean
1520,45,clean
1700,45,clean
1520,4,clean
1520,21,clean
1700,21,clean
1520,25,clean
1700,25,clean
1355,25,clean
1520,19,clean
1700,19,clean
1520,10,clean
1520,20,clean
1700,20,clean
1355,20,clean
1520,6,clean
1700,8,clean
1355,8,clean
1520,3,clean
1700,3,clean
1520,43,clean
1700,43,clean
1520,11,clean
1700,11,clean
1520,4,clean
1520,0,clean
1520,29,clean
1700,29,clean
1520,43,clean
1520,21,clean
1520,11,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,61,clean
1520,33,clean
1520,8,clean
1700,9,clean
1520,0,defective
1355,0,clean
1520,288,clean
1700,319,clean
1355,323,clean
1520,21,clean
1520,0,clean
1520,0,clean
1520,334,clean
1520,0,clean
1355,0,clean
1520,0,clean
1700,0,clean
1355,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1700,0,clean
1520,0,clean
1700,0,clean
1520,0,clean
1520,13,clean
1700,14,clean
1520,13,clean
1520,0,clean
1355,0,clean
1520,0,clean
1520,0,clean
1520,39,clean
1700,39,clean
1520,0,clean
1520,0,clean
1520,0,clean
1700,0,clean
1355,0,clean
1520,0,defective
1700,0,clean
1355,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1700,0,clean
1520,313,clean
1520,8,clean
1520,53,clean
1700,54,clean
1355,54,clean
1520,40,clean
1700,43,clean
1520,54,clean
1700,62,clean
1355,63,clean
1520,46,clean
1700,51,clean
1355,50,clean
1520,15,clean
1520,32,defective
1700,34,clean
1355,34,clean
1520,102,clean
1520,0,defective
1520,68,clean
1520,330,clean
1520,2,clean
1520,0,clean
1520,1,clean
1520,0,clean
1355,0,clean
1520,0,clean
1355,0,clean
1520,0,clean
1520,5,clean
1520,0,defective
1520,0,clean
1520,0,clean
1355,0,clean
1520,18,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,121,clean
1355,121,clean
1520,1,clean
1520,13,clean
1520,98,clean
1700,120,clean
1355,127,clean
1520,0,clean
1700,0,clean
1520,51,clean
1700,51,clean
1355,48,defective
1520,0,clean
1700,0,clean
1355,0,clean
1520,0,clean
1700,0,clean
1355,0,clean
1520,2,clean
1520,14,clean
1520,8,clean
1520,5,defective
1700,4,clean
1520,7,clean
1700,11,clean
1520,1,clean
1520,75,clean
1520,154,clean
1700,179,clean
1520,19,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,46,clean
1700,46,clean
1520,0,clean
1700,0,clean
1355,0,clean
1520,0,clean
1700,0,clean
1520,212,clean
1355,208,clean
1520,153,clean
1355,166,clean
1520,2,clean
1700,1,clean
1355,1,clean
1520,0,clean
1520,59,clean
1700,60,clean
1520,0,clean
1520,10,clean
1700,10,clean
1520,5,clean
1700,5,clean
1520,4,clean
1700,4,clean
1520,0,clean
1520,44,clean
1520,2,clean
1355,2,clean
1520,0,clean
1520,21,clean
1355,23,clean
1520,0,clean
1355,0,clean
1520,0,clean
1520,0,clean
1520,39,defective
1700,39,clean
1355,39,clean
1520,145,clean
1520,0,clean
1520,0,clean
1520,8,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,0,clean
1355,0,clean
1520,0,clean
1520,0,clean
1520,47,clean
1700,47,clean
1520,18,clean
1520,274,clean
1700,283,clean
1355,313,clean
1520,25,clean
1700,29,clean
1355,31,clean
1520,0,clean
1700,0,clean
1520,52,clean
1700,53,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,1,clean
1520,1,clean
1520,3,clean
1520,1,clean
1520,2,clean
1520,1,clean
1520,2,clean
1520,1,clean
1520,30,clean
1520,1,clean
1520,2,clean
1520,1,clean
1520,1,clean
1520,1,clean
1520,1,clean
1520,1,clean
1520,1,clean
1520,1,clean
1520,2,clean
1520,9,clean
1520,1,clean
1520,10,clean
1520,1,clean
1520,1,clean
1520,1,clean
1520,4,clean
1520,2,clean
1520,14,clean
1520,2,clean
1520,1,clean
1520,4,clean
1700,4,clean
1520,12,clean
1520,1,clean
1520,1,clean
1520,1,clean
1520,1,clean
1520,1,clean
1520,5,clean
1520,5,clean
1520,1,clean
1520,1,clean
1520,6,clean
1520,14,clean
1355,14,clean
1520,2,clean
1520,6,clean
1520,8,clean
1355,8,clean
1520,11,clean
1520,2,clean
1520,6,clean
1520,9,clean
1520,3,clean
1520,1,clean
1520,1,clean
1520,1,clean
1520,5,clean
1520,7,clean
1520,5,clean
1520,1,clean
1520,3,clean
1700,3,clean
1520,6,clean
1700,6,clean
1520,1,clean
1520,2,clean
1520,1,clean
1520,5,clean
1520,120,clean
1700,88,clean
1355,92,clean
1520,9,clean
1520,0,clean
1520,3,clean
1520,22,clean
1520,79,clean
1520,230,clean
1700,253,clean
1355,253,clean
1520,12,clean
1700,12,clean
1520,0,clean
1520,0,clean
1520,11,clean
1520,5,clean
1520,12,clean
1520,8,clean
1520,70,clean
1700,74,clean
1355,75,clean
1520,220,clean
1700,224,clean
1520,18,clean
1520,49,clean
1700,49,clean
1520,22,clean
1520,36,clean
1520,11,clean
1520,20,clean
1520,43,clean
1700,43,clean
1520,62,clean
1520,0,clean
1520,247,clean
1700,247,clean
1355,247,clean
1520,1,clean
1700,2,clean
1520,1,defective
1520,0,clean
1520,111,clean
1700,114,clean
1355,115,clean
1520,0,clean
1520,9,clean
1520,14,clean
1700,14,clean
1520,8,clean
1700,9,clean
1355,10,clean
1520,41,clean
1520,17,clean
1520,0,clean
1355,0,clean
1520,12,clean
1355,12,clean
1520,4,clean
1520,9,clean
1700,9,clean
1520,4,clean
1520,0,clean
1700,0,clean
1520,1,clean
1520,15,clean
1700,15,clean
1355,15,clean
1520,10,clean
1700,10,clean
1520,72,clean
1355,72,clean
1520,119,clean
1355,119,clean
1520,4,clean
1355,4,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,34,clean
1700,34,clean
1355,29,clean
1520,77,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,118,clean
1520,0,clean
1520,14,clean
1700,24,clean
1355,30,clean
1520,27,clean
1520,56,clean
1520,0,clean
1520,0,clean
1520,12,clean
1520,0,clean
1520,1,clean
1520,17,clean
1520,6,clean
1520,0,clean
1520,15,clean
1700,15,clean
1520,2,clean
1700,2,clean
1520,4,clean
1700,4,clean
1520,5,clean
1700,5,defective
1520,11,clean
1700,11,clean
1520,5,clean
1700,5,clean
1520,11,clean
1700,11,clean
1520,3,clean
1700,3,clean
1520,15,clean
1520,2,clean
1520,25,clean
1700,25,clean
1520,5,clean
1700,5,clean
1520,3,clean
1700,3,clean
1520,8,clean
1700,8,clean
1520,2,clean
1520,6,clean
1700,6,clean
1520,0,clean
1520,3,clean
1520,10,clean
1520,0,clean
1700,0,clean
1355,0,clean
1520,0,clean
1520,0,clean
1520,8,clean
1700,10,clean
1520,0,clean
1520,0,clean
1520,15,clean
1520,0,clean
1520,0,clean
1700,0,clean
1520,0,clean
1700,0,clean
1520,4,clean
1520,7,defective
1700,8,clean
1355,8,clean
1520,0,clean
1520,0,clean
1520,0,clean
1700,0,clean
1520,58,clean
1700,58,clean
1520,0,clean
1520,0,clean
1700,0,clean
1520,14,clean
1700,17,clean
1520,0,clean
1700,0,clean
1520,56,clean
1700,56,clean
1520,5,clean
1700,5,clean
1520,5,clean
1700,5,clean
1520,6,clean
1700,6,clean
1520,0,clean
1520,0,clean
1520,0,clean
1520,12,clean
1700,12,clean
1355,11,clean
1520,3,clean
1520,4,clean
1700,0,clean
1700,102,clean
1355,113,clean
1700,6,clean
1700,6,clean
1700,15,clean
1700,0,clean
1700,70,clean
1700,6,clean
1700,19,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1355,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1355,0,clean
1700,0,clean
1355,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1355,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,114,clean
1700,23,clean
1700,26,clean
1700,30,clean
1355,30,clean
1700,0,clean
1700,3,clean
1355,4,defective
1700,0,clean
1700,63,defective
1355,70,defective
1700,48,defective
1355,48,clean
1700,16,clean
1700,0,clean
1355,0,clean
1700,0,clean
1355,0,clean
1700,0,clean
1700,0,clean
1700,19,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,31,clean
1700,0,clean
1700,0,clean
1700,24,clean
1700,25,clean
1700,9,clean
1355,9,clean
1700,0,clean
1700,48,clean
1355,47,clean
1700,2,clean
1700,36,clean
1700,0,clean
1700,16,clean
1700,6,clean
1700,6,clean
1700,11,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,1,clean
1355,1,clean
1700,1,clean
1355,1,clean
1700,8,clean
1700,8,clean
1700,40,clean
1700,0,clean
1700,0,clean
1700,5,clean
1700,17,clean
1700,17,clean
1700,11,clean
1700,11,clean
1700,2,clean
1700,7,clean
1700,12,clean
1700,6,clean
1700,5,clean
1700,9,clean
1700,4,clean
1355,4,clean
1700,40,clean
1355,40,clean
1700,0,clean
1355,0,clean
1700,12,clean
1700,25,clean
1700,41,clean
1700,3,clean
1700,4,clean
1700,3,clean
1700,12,clean
1355,12,clean
1700,2,clean
1700,0,clean
1700,12,clean
1700,0,clean
1700,0,clean
1355,0,clean
1700,30,clean
1355,30,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1355,0,defective
1700,132,clean
1355,132,clean
1700,285,clean
1355,287,clean
1700,53,clean
1700,41,clean
1355,41,clean
1700,193,clean
1700,1,clean
1700,45,clean
1355,46,clean
1700,6,clean
1700,17,clean
1700,12,clean
1700,0,clean
1700,71,clean
1700,6,clean
1700,0,clean
1355,0,clean
1700,12,clean
1700,0,clean
1700,8,clean
1700,1,clean
1700,0,clean
1700,10,clean
1700,0,clean
1700,0,clean
1700,10,clean
1700,0,clean
1700,64,clean
1355,68,clean
1700,0,clean
1700,33,clean
1700,9,clean
1700,0,clean
1700,9,clean
1700,3,clean
1700,34,clean
1355,36,clean
1700,9,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1355,0,clean
1700,0,clean
1355,0,clean
1700,1,clean
1355,0,clean
1700,30,clean
1355,22,clean
1700,0,defective
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,0,clean
1700,66,defective
1700,72,defective
1355,72,clean
1700,53,clean
1700,0,clean
1700,39,clean
1700,7,clean
1700,78,clean
1700,9,clean
1700,15,clean
1700,35,clean
1700,223,clean
1355,223,clean
1700,27,clean
1355,35,clean
1700,0,defective
1700,0,defective
1700,23,clean
1700,2,clean
1700,6,clean
1700,0,clean
1700,15,clean
1700,8,clean
1700,0,clean
1700,83,clean
1355,93,clean
1700,0,clean
1700,0,clean
1700,34,clean
1700,33,clean
1700,5,clean
1355,2,clean
1700,0,clean
1355,0,clean
1700,0,clean
1700,0,clean
1355,0,clean
1700,0,clean
1355,0,defective
1700,17,clean
1700,22,clean
1355,21,clean
1700,10,clean
1700,15,clean
1355,15,clean
1700,9,clean
1700,8,clean
1700,21,clean
1700,26,defective
1700,21,clean
1700,25,clean
1700,10,clean
1700,11,clean
1355,9,clean
1700,4,clean
1700,5,clean
1700,4,clean
1700,11,clean
1355,11,clean
1700,11,clean
1700,15,clean
1355,11,clean
1700,4,clean
1700,4,clean
1700,0,clean
1700,8,clean
1700,9,clean
1355,5,clean
1700,0,clean
1700,0,clean
1700,4,defective
1700,7,defective
1700,19,clean
1700,8,clean
1355,8,clean
1700,2,clean
1355,2,clean
1700,26,clean
1700,63,clean
1700,0,clean
1700,8,clean
1700,13,clean
1700,15,clean
1700,0,clean
1700,84,clean
1700,0,clean
1700,64,clean
1355,65,clean
1700,0,clean
1355,0,clean
1700,12,clean
1700,8,clean
